,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,Date,Team,Opponent
137,Wilfried Zaha,11,ci CIV,FW,26,0,0,0,0,1,0,0,0,16,5,1,0,1,0.1,0.1,0,0,0,4,7,57.1,29,12,87,1,2,8/10/19,Crystal Palace,Everton
138,Christian Benteke,17,be BEL,FW,82,0,0,0,0,1,0,0,0,23,7,2,1,3,0,0,0.4,2,0,7,12,58.3,43,9,95,0,0,8/10/19,Crystal Palace,Everton
139,Connor Wickham,21,eng ENG,FW,8,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,5,40,0,2,0,0,0,8/10/19,Crystal Palace,Everton
140,Max Meyer,7,de GER,CM,90,0,0,0,0,3,1,1,0,42,15,3,2,3,0.3,0.3,0,0,0,15,26,57.7,114,27,96,0,2,8/10/19,Crystal Palace,Everton
141,Luka Milivojevic,4,rs SRB,CM,90,0,0,0,0,0,0,1,0,51,9,4,1,2,0,0,0.3,3,0,24,36,66.7,292,17,26,0,0,8/10/19,Crystal Palace,Everton
142,James McArthur,18,sco SCO,CM,90,0,0,0,0,0,0,0,0,44,32,7,3,4,0,0,0,0,0,19,33,57.6,89,27,40,1,1,8/10/19,Crystal Palace,Everton
143,Andros Townsend,10,eng ENG,CM,90,0,0,0,0,0,0,0,0,37,19,3,0,0,0,0,0.2,2,0,14,27,51.9,96,31,122,2,3,8/10/19,Crystal Palace,Everton
144,Patrick van Aanholt,3,nl NED,LB,90,0,0,0,0,0,0,0,0,55,3,2,1,5,0,0,0,0,0,24,40,60,279,15,23,0,1,8/10/19,Crystal Palace,Everton
145,Scott Dann,6,eng ENG,CB,90,0,0,0,0,1,0,0,0,36,1,0,1,3,0.1,0.1,0,0,0,18,23,78.3,165,21,55,1,2,8/10/19,Crystal Palace,Everton
146,Martin Kelly,34,eng ENG,CB,90,0,0,0,0,0,0,0,0,32,7,2,0,2,0,0,0,0,0,14,18,77.8,140,15,51,0,0,8/10/19,Crystal Palace,Everton
147,Joel Ward,2,eng ENG,RB,90,0,0,0,0,0,0,0,0,38,7,2,2,2,0,0,0,0,0,18,31,58.1,122,14,33,0,0,8/10/19,Crystal Palace,Everton
148,Vicente Guaita,31,es ESP,GK,90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,11,25,44,343,10,26,0,0,8/10/19,Crystal Palace,Everton
149,Dominic Calvert-Lewin,9,eng ENG,FW,68,0,0,0,0,1,0,0,0,25,12,0,0,0,0.1,0.1,0,2,0,12,17,70.6,27,15,30,0,0,8/10/19,Everton,Crystal Palace
150,Moise Kean,27,it ITA,FW,22,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,3,3,100,0,5,16,1,1,8/10/19,Everton,Crystal Palace
151,Bernard,20,br BRA,LW,90,0,0,0,0,0,0,1,0,47,12,1,0,1,0,0,0.1,2,0,27,34,79.4,144,38,85,1,3,8/10/19,Everton,Crystal Palace
152,Richarlison,7,br BRA,RW,90,0,0,0,0,3,0,0,0,53,20,4,1,3,0.1,0.1,0,1,0,19,28,67.9,75,34,162,0,4,8/10/19,Everton,Crystal Palace
153,Gylfi Sigurdsson,10,is ISL,AM,78,0,0,0,0,4,1,0,0,36,19,1,0,0,0.4,0.4,0.1,1,0,17,25,68,76,27,81,1,1,8/10/19,Everton,Crystal Palace
154,Tom Davies,26,eng ENG,"CM,AM",12,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,6,8,75,5,6,16,0,0,8/10/19,Everton,Crystal Palace
155,Andre Gomes,21,pt POR,CM,44,0,0,0,0,0,0,0,0,39,7,0,0,3,0,0,0,1,0,25,28,89.3,240,29,59,1,3,8/10/19,Everton,Crystal Palace
156,Jean-Philippe Gbamin,25,ci CIV,CM,46,0,0,0,0,0,0,0,0,37,9,2,0,0,0,0,0,0,0,24,31,77.4,118,28,71,0,0,8/10/19,Everton,Crystal Palace
157,Morgan Schneiderlin,18,fr FRA,"CM,AM",75,0,0,0,0,0,0,2,1,63,15,2,2,1,0,0,0.1,2,0,48,52,92.3,244,40,68,0,0,8/10/19,Everton,Crystal Palace
158,Lucas Digne,12,fr FRA,LB,90,0,0,0,0,1,0,0,0,71,9,0,0,1,0.1,0.1,0.2,2,0,38,59,64.4,277,42,73,0,1,8/10/19,Everton,Crystal Palace
159,Yerry Mina,13,co COL,CB,90,0,0,0,0,0,0,0,0,80,7,1,3,2,0,0,0,0,0,67,73,91.8,409,48,175,0,0,8/10/19,Everton,Crystal Palace
160,Michael Keane,5,eng ENG,CB,90,0,0,0,0,0,0,0,0,95,5,3,4,1,0,0,0,0,0,67,80,83.8,515,51,160,0,0,8/10/19,Everton,Crystal Palace
161,Seamus Coleman,23,ie IRL,RB,90,0,0,0,0,1,1,0,0,103,14,2,4,4,0.2,0.2,0,2,0,64,87,73.6,447,52,133,3,4,8/10/19,Everton,Crystal Palace
162,Jordan Pickford,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,26,35,74.3,368,22,44,0,0,8/10/19,Everton,Crystal Palace
163,Harry Kane,10,eng ENG,FW,90,2,0,0,0,7,2,0,0,37,16,0,0,0,0.8,0.8,0.1,4,0,20,27,74.1,55,32,122,0,1,8/10/19,Tottenham,Aston Villa
164,Lucas Moura,27,br BRA,"FW,RW",90,0,1,0,0,3,1,0,0,43,14,2,0,0,0.3,0.3,0,10,2,28,32,87.5,68,37,209,1,4,8/10/19,Tottenham,Aston Villa
165,Erik Lamela,11,ar ARG,"AM,LW",87,0,0,0,0,4,0,1,0,61,16,2,0,1,0.3,0.3,0.1,6,1,37,48,77.1,166,43,231,1,2,8/10/19,Tottenham,Aston Villa
166,Georges-KÃ©vin N'Koudou,14,fr FRA,LW,3,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,0,1,25,0,0,8/10/19,Tottenham,Aston Villa
167,Moussa Sissoko,17,fr FRA,CM,90,0,1,0,0,4,0,0,0,74,18,1,0,1,0.4,0.4,0.1,4,1,52,62,83.9,151,72,282,3,5,8/10/19,Tottenham,Aston Villa
168,Tanguy Ndombele,28,fr FRA,CM,89,1,0,0,0,2,1,0,0,66,17,2,1,1,0,0,0.5,3,0,49,57,86,179,59,173,1,1,8/10/19,Tottenham,Aston Villa
169,Oliver Skipp,29,eng ENG,CM,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,8/10/19,Tottenham,Aston Villa
170,Harry Winks,8,eng ENG,DM,63,0,0,0,0,1,0,0,0,84,8,2,0,0,0,0,0,2,0,77,80,96.3,335,75,315,2,3,8/10/19,Tottenham,Aston Villa
171,Christian Eriksen,23,dk DEN,AM,27,0,0,0,0,3,1,0,0,36,9,0,1,0,0.3,0.3,0.4,3,0,19,31,61.3,106,26,102,1,1,8/10/19,Tottenham,Aston Villa
172,Danny Rose,3,eng ENG,LB,90,0,0,0,0,0,0,0,0,71,12,1,0,0,0,0,0.3,4,0,52,61,85.2,349,57,189,2,6,8/10/19,Tottenham,Aston Villa
173,Davinson Sanchez,6,co COL,CB,90,0,0,0,0,2,1,0,0,69,7,1,1,0,0.4,0.4,0,1,0,58,63,92.1,309,54,235,0,0,8/10/19,Tottenham,Aston Villa
174,Toby Alderweireld,4,be BEL,CB,90,0,0,0,0,2,1,0,0,90,8,1,1,1,0.1,0.1,0,1,0,75,81,92.6,526,69,239,0,0,8/10/19,Tottenham,Aston Villa
175,Kyle Walker-Peters,16,eng ENG,RB,90,0,0,0,0,1,0,0,0,99,12,3,0,2,0,0,0,5,0,74,86,86,323,78,281,2,2,8/10/19,Tottenham,Aston Villa
176,Hugo Lloris,1,fr FRA,GK,90,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,10,100,148,4,7,0,0,8/10/19,Tottenham,Aston Villa
177,Wesley,9,br BRA,FW,73,0,0,0,0,1,1,0,0,18,12,1,0,0,0,0,0,0,0,7,10,70,1,14,7,0,0,8/10/19,Aston Villa,Tottenham
178,Jonathan Kodjia,26,ci CIV,FW,17,0,0,0,0,0,0,0,0,7,8,0,0,1,0,0,0,0,0,3,4,75,0,2,10,0,0,8/10/19,Aston Villa,Tottenham
179,Anwar El Ghazi,21,nl NED,CM,90,0,0,0,0,2,1,0,0,37,8,0,1,1,0,0,0,0,0,16,26,61.5,69,27,143,0,0,8/10/19,Aston Villa,Tottenham
180,Jack Grealish,10,eng ENG,CM,90,0,0,0,0,0,0,0,0,47,30,5,1,4,0,0,0.1,2,0,30,35,85.7,117,36,186,1,1,8/10/19,Aston Villa,Tottenham
181,John McGinn,7,sco SCO,CM,90,1,0,0,0,2,1,0,0,27,26,6,1,1,0.3,0.3,0.2,2,1,5,9,55.6,35,20,77,1,1,8/10/19,Aston Villa,Tottenham
182,Trezeguet,17,eg EGY,CM,58,0,0,0,0,2,1,0,0,22,13,2,0,2,0.2,0.2,0,1,0,8,11,72.7,45,16,93,1,3,8/10/19,Aston Villa,Tottenham
183,Jota,23,es ESP,CM,32,0,0,0,0,0,0,0,0,9,14,2,0,0,0,0,0,0,0,5,6,83.3,21,7,35,0,0,8/10/19,Aston Villa,Tottenham
184,Conor Hourihane,14,ie IRL,DM,81,0,0,0,0,0,0,0,0,37,16,2,4,2,0,0,0,2,0,22,25,88,52,22,31,2,2,8/10/19,Aston Villa,Tottenham
185,Douglas Luiz,6,br BRA,DM,9,0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,0,0,0,5,5,100,14,6,20,1,1,8/10/19,Aston Villa,Tottenham
186,Neil Taylor,3,wal WAL,LB,90,0,0,0,0,0,0,0,0,44,8,4,1,6,0,0,0,0,0,30,34,88.2,219,25,37,0,0,8/10/19,Aston Villa,Tottenham
187,Tyrone Mings,40,eng ENG,CB,90,0,1,0,0,0,0,0,0,51,2,0,2,7,0,0,0.2,1,1,21,25,84,220,17,54,0,0,8/10/19,Aston Villa,Tottenham
188,Bjorn Engels,22,be BEL,CB,90,0,0,0,0,0,0,0,0,26,6,0,1,2,0,0,0,0,0,13,15,86.7,99,12,48,1,1,8/10/19,Aston Villa,Tottenham
189,Ahmed El Mohamady,27,eg EGY,RB,90,0,0,0,0,0,0,0,0,46,5,3,1,0,0,0,0,0,0,31,37,83.8,395,29,66,0,0,8/10/19,Aston Villa,Tottenham
190,Tom Heaton,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,16,35,45.7,431,14,53,0,0,8/10/19,Aston Villa,Tottenham
191,Joelinton,9,br BRA,FW,90,0,0,0,0,4,1,0,0,47,39,1,1,0,0.3,0.3,0,2,0,29,33,87.9,81,31,86,2,2,8/11/19,Newcastle Utd,Arsenal
192,Miguel Almiron,24,py PAR,FW,90,0,0,0,0,2,0,1,0,47,34,0,0,2,0.1,0.1,0,2,0,21,31,67.7,69,40,216,1,2,8/11/19,Newcastle Utd,Arsenal
193,Sean Longstaff,36,eng ENG,CM,66,0,0,0,0,0,0,0,0,36,36,3,0,3,0,0,0,0,0,21,29,72.4,87,21,24,0,0,8/11/19,Newcastle Utd,Arsenal
194,Allan Saint-Maximin,10,fr FRA,CM,24,0,0,0,0,1,1,0,0,15,5,0,0,0,0,0,0,0,0,7,8,87.5,2,15,114,0,1,8/11/19,Newcastle Utd,Arsenal
195,Isaac Hayden,14,eng ENG,"CM,DM",90,0,0,0,0,0,0,0,0,52,32,4,3,2,0,0,0.1,2,0,28,38,73.7,182,31,77,4,4,8/11/19,Newcastle Utd,Arsenal
196,Jonjo Shelvey,8,eng ENG,DM,53,0,0,0,0,2,0,0,0,27,18,3,0,0,0.1,0.1,0,0,0,17,22,77.3,128,13,50,0,1,8/11/19,Newcastle Utd,Arsenal
197,Jetro Willems,15,nl NED,"WB,DM",37,0,0,0,0,0,0,0,0,22,4,1,0,0,0,0,0,1,0,14,18,77.8,132,12,35,0,0,8/11/19,Newcastle Utd,Arsenal
198,Matt Ritchie,11,sco SCO,"WB,CM",90,0,0,0,0,0,0,0,0,58,25,1,2,0,0,0,0.2,4,0,36,52,69.2,222,29,68,2,2,8/11/19,Newcastle Utd,Arsenal
199,Javier Manquillo,19,es ESP,WB,90,0,0,0,0,0,0,0,0,42,20,2,2,2,0,0,0,1,0,28,35,80,154,22,69,1,2,8/11/19,Newcastle Utd,Arsenal
200,Paul Dummett,3,wal WAL,CB,90,0,0,0,0,0,0,0,0,55,11,4,0,3,0,0,0,0,0,35,44,79.5,387,28,60,0,0,8/11/19,Newcastle Utd,Arsenal
201,Jamaal Lascelles,6,eng ENG,CB,90,0,0,0,0,0,0,0,0,43,11,1,2,1,0,0,0.1,1,0,24,27,88.9,172,18,22,0,0,8/11/19,Newcastle Utd,Arsenal
202,Fabian Schar,5,ch SUI,CB,90,0,0,0,0,1,0,0,0,69,18,6,7,2,0,0,0,1,0,37,50,74,341,38,155,0,1,8/11/19,Newcastle Utd,Arsenal
203,Martin DÃºbravka,1,sk SVK,GK,90,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,1,0,16,24,66.7,727,12,20,0,0,8/11/19,Newcastle Utd,Arsenal
204,Pierre-Emerick Aubameyang,14,ga GAB,FW,90,1,0,0,0,4,2,0,0,42,20,0,0,0,0.7,0.7,0,1,0,17,29,58.6,47,37,133,0,0,8/11/19,Arsenal,Newcastle Utd
205,Reiss Nelson,24,eng ENG,LW,70,0,0,0,0,0,0,1,0,53,24,0,0,0,0,0,0.1,4,0,38,45,84.4,180,50,117,3,4,8/11/19,Arsenal,Newcastle Utd
206,Nicolas Pepe,19,ci CIV,LW,20,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,6,9,66.7,17,11,19,1,1,8/11/19,Arsenal,Newcastle Utd
207,Henrikh Mkhitaryan,7,am ARM,RW,83,0,0,0,0,1,0,1,0,63,29,0,0,1,0.2,0.2,0.1,2,0,34,49,69.4,169,49,207,1,3,8/11/19,Arsenal,Newcastle Utd
208,Gabriel Martinelli,35,br BRA,RW,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,2,4,50,0,3,13,0,0,8/11/19,Arsenal,Newcastle Utd
209,Joseph Willock,28,eng ENG,AM,63,0,0,0,0,0,0,0,0,34,22,1,0,0,0,0,0,1,0,15,22,68.2,27,31,130,1,1,8/11/19,Arsenal,Newcastle Utd
210,Dani Ceballos,8,es ESP,AM,27,0,0,0,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0,22,28,78.6,133,26,64,0,0,8/11/19,Arsenal,Newcastle Utd
211,Granit Xhaka,34,ch SUI,DM,90,0,0,0,0,2,0,1,0,94,26,3,0,3,0.1,0.1,0.1,2,0,70,81,86.4,524,71,195,0,0,8/11/19,Arsenal,Newcastle Utd
212,Matteo Guendouzi,29,fr FRA,DM,90,0,0,0,0,0,0,0,0,81,35,2,2,3,0,0,0.1,1,0,61,69,88.4,279,60,148,1,1,8/11/19,Arsenal,Newcastle Utd
213,Nacho Monreal,18,es ESP,LB,90,0,0,0,0,0,0,0,0,98,16,1,1,0,0,0,0.2,1,0,90,93,96.8,514,78,158,0,1,8/11/19,Arsenal,Newcastle Utd
214,Sokratis,5,gr GRE,CB,90,0,0,0,0,0,0,0,0,77,4,1,0,0,0,0,0,0,0,62,65,95.4,479,62,100,1,1,8/11/19,Arsenal,Newcastle Utd
215,Calum Chambers,21,eng ENG,CB,90,0,0,0,0,0,0,0,0,66,6,1,0,1,0,0,0,0,0,51,56,91.1,249,50,97,0,0,8/11/19,Arsenal,Newcastle Utd
216,Ainsley Maitland-Niles,15,eng ENG,RB,90,0,1,0,0,0,0,0,0,85,27,3,3,1,0,0,0.3,1,1,60,68,88.2,356,59,242,3,5,8/11/19,Arsenal,Newcastle Utd
217,Bernd Leno,1,de GER,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,32,37,86.5,424,21,57,0,0,8/11/19,Arsenal,Newcastle Utd
218,Jamie Vardy,9,eng ENG,FW,90,0,0,0,0,0,0,0,0,19,11,1,0,2,0,0,0,0,0,7,12,58.3,30,11,38,0,1,8/11/19,Leicester City,Wolves
219,James Maddison,10,eng ENG,CM,90,0,0,0,0,4,0,0,0,94,19,4,0,0,0.1,0.1,0,7,0,61,78,78.2,295,74,123,6,8,8/11/19,Leicester City,Wolves
220,Hamza Choudhury,20,eng ENG,CM,60,0,0,0,0,1,0,0,0,63,9,1,1,2,0,0,0,1,0,51,54,94.4,201,53,48,1,2,8/11/19,Leicester City,Wolves
221,Harvey Barnes,15,eng ENG,CM,30,0,0,0,0,1,0,0,0,24,3,0,0,0,0,0,0,1,0,16,21,76.2,38,21,83,1,2,8/11/19,Leicester City,Wolves
222,Youri Tielemans,8,be BEL,CM,90,0,0,0,0,2,0,0,0,68,21,0,0,0,0.1,0.1,0.1,3,0,51,60,85,269,66,174,5,6,8/11/19,Leicester City,Wolves
223,Ayoze Perez,17,es ESP,CM,75,0,0,0,0,1,0,0,0,54,24,1,0,2,0,0,0,1,0,23,37,62.2,84,46,130,3,6,8/11/19,Leicester City,Wolves
224,Marc Albrighton,11,eng ENG,CM,15,0,0,0,0,2,0,0,0,20,3,0,0,0,0.1,0.1,0,2,0,11,15,73.3,23,15,39,0,1,8/11/19,Leicester City,Wolves
225,Wilfred Ndidi,25,ng NGA,DM,90,0,0,0,0,2,0,0,0,85,34,6,5,3,0.1,0.1,0,0,0,56,70,80,214,52,107,1,1,8/11/19,Leicester City,Wolves
226,Ben Chilwell,3,eng ENG,LB,90,0,0,0,0,1,0,0,0,109,7,0,1,0,0,0,0.1,2,0,80,97,82.5,336,67,366,1,2,8/11/19,Leicester City,Wolves
227,Caglar Soyuncu,4,tr TUR,CB,90,0,0,0,0,1,1,0,0,86,11,6,0,0,0,0,0,0,0,70,74,94.6,407,65,114,1,1,8/11/19,Leicester City,Wolves
228,Jonny Evans,6,nir NIR,CB,90,0,0,0,0,1,0,0,0,92,8,5,1,2,0.1,0.1,0,0,0,66,76,86.8,445,57,136,0,0,8/11/19,Leicester City,Wolves
229,Ricardo Pereira,21,pt POR,RB,90,0,0,0,0,1,0,0,0,103,25,4,0,0,0,0,0,2,0,76,88,86.4,398,84,497,5,9,8/11/19,Leicester City,Wolves
230,Kasper Schmeichel,1,dk DEN,GK,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,21,24,87.5,331,10,15,0,0,8/11/19,Leicester City,Wolves
231,Diogo Jota,18,pt POR,FW,75,0,0,0,0,3,0,0,0,37,8,1,0,1,0.2,0.2,0.1,3,0,18,23,78.3,74,37,272,8,11,8/11/19,Wolves,Leicester City
232,Patrick Cutrone,10,it ITA,FW,15,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,3,100,28,8,17,2,3,8/11/19,Wolves,Leicester City
233,Raul Jimenez,9,mx MEX,FW,90,0,0,0,0,2,2,0,0,46,18,0,2,3,0.2,0.2,0,1,0,15,26,57.7,72,31,142,4,6,8/11/19,Wolves,Leicester City
234,Joao Moutinho,28,pt POR,CM,90,0,0,0,0,0,0,0,0,47,29,7,0,5,0,0,0.1,1,0,25,30,83.3,170,19,39,1,2,8/11/19,Wolves,Leicester City
235,Leander Dendoncker,32,be BEL,CM,90,0,0,0,0,2,0,0,0,33,23,2,1,3,0.2,0.2,0.1,2,0,15,20,75,40,17,32,1,2,8/11/19,Wolves,Leicester City
236,Ruben Neves,8,pt POR,DM,80,0,0,0,0,0,0,1,0,50,12,5,0,0,0,0,0.2,1,0,29,39,74.4,300,26,35,1,1,8/11/19,Wolves,Leicester City
237,Romain Saiss,27,ma MAR,DM,10,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,5,9,55.6,6,3,1,0,0,8/11/19,Wolves,Leicester City
238,Jonny,19,es ESP,WB,90,0,0,0,0,0,0,1,0,56,14,2,1,1,0,0,0,2,0,29,43,67.4,162,23,132,1,3,8/11/19,Wolves,Leicester City
239,Matt Doherty,2,ie IRL,WB,90,0,0,0,0,0,0,0,0,53,11,1,0,3,0,0,0,1,0,28,43,65.1,188,18,41,0,1,8/11/19,Wolves,Leicester City
240,Willy Boly,15,fr FRA,CB,90,0,0,0,0,0,0,0,0,47,15,3,1,6,0,0,0,0,0,21,26,80.8,189,22,54,1,2,8/11/19,Wolves,Leicester City
241,Conor Coady,16,eng ENG,CB,90,0,0,0,0,0,0,0,0,28,3,2,0,2,0,0,0,0,0,12,18,66.7,130,14,28,0,0,8/11/19,Wolves,Leicester City
242,Ryan Bennett,5,eng ENG,CB,90,0,0,0,0,0,0,0,0,32,8,1,4,5,0,0,0,0,0,10,16,62.5,73,6,8,0,0,8/11/19,Wolves,Leicester City
243,Rui PatrÃ­cio,11,pt POR,GK,90,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,14,28,50,610,8,43,0,0,8/11/19,Wolves,Leicester City
244,Anthony Martial,9,fr FRA,FW,90,1,0,0,0,4,2,1,0,43,30,0,0,1,0.6,0.6,0.1,2,1,22,28,78.6,62,43,213,5,6,8/11/19,Manchester Utd,Chelsea
245,Marcus Rashford,10,eng ENG,LW,85,2,0,1,1,2,1,0,0,42,23,2,0,1,1.1,0.4,0,1,1,14,23,60.9,74,37,223,3,6,8/11/19,Manchester Utd,Chelsea
246,Mason Greenwood,26,eng ENG,LW,5,0,0,0,0,1,0,0,0,6,3,0,0,0,0.1,0.1,0,0,0,3,5,60,0,5,1,1,1,8/11/19,Manchester Utd,Chelsea
247,Jesse Lingard,14,eng ENG,"RW,AM",85,0,0,0,0,0,0,1,0,32,38,0,0,1,0,0,0,3,2,23,26,88.5,37,30,49,2,2,8/11/19,Manchester Utd,Chelsea
248,Juan Mata,8,es ESP,AM,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,5,100,4,3,1,0,0,8/11/19,Manchester Utd,Chelsea
249,Andreas Pereira,15,br BRA,AM,73,0,1,0,0,0,0,0,0,27,36,4,0,0,0,0,0.4,1,1,14,19,73.7,92,14,53,0,0,8/11/19,Manchester Utd,Chelsea
250,Daniel James,21,wal WAL,RW,17,1,0,0,0,1,1,0,0,10,7,0,0,0,0.2,0.2,0,0,0,6,8,75,0,8,25,0,0,8/11/19,Manchester Utd,Chelsea
251,Paul Pogba,6,fr FRA,"CM,DM",90,0,2,0,0,1,0,0,0,79,19,3,0,1,0.1,0.1,0.5,5,2,49,64,76.6,292,60,201,0,2,8/11/19,Manchester Utd,Chelsea
252,Scott McTominay,39,sco SCO,"CM,DM",90,0,0,0,0,0,0,0,0,65,11,2,2,4,0,0,0,2,0,41,49,83.7,253,54,75,0,2,8/11/19,Manchester Utd,Chelsea
253,Luke Shaw,23,eng ENG,LB,90,0,0,0,0,0,0,0,0,65,22,3,1,2,0,0,0,1,0,48,58,82.8,356,46,90,2,2,8/11/19,Manchester Utd,Chelsea
254,Harry Maguire,5,eng ENG,CB,90,0,0,0,0,0,0,0,0,68,9,0,4,3,0,0,0.1,2,0,48,54,88.9,262,44,172,0,0,8/11/19,Manchester Utd,Chelsea
255,Victor Lindelof,2,se SWE,CB,90,0,0,0,0,0,0,1,0,70,7,2,1,1,0,0,0,0,0,54,60,90,379,46,62,1,1,8/11/19,Manchester Utd,Chelsea
256,Aaron Wan-Bissaka,29,eng ENG,RB,90,0,0,0,0,1,0,0,0,72,21,6,3,2,0,0,0.1,1,0,43,52,82.7,220,42,113,2,5,8/11/19,Manchester Utd,Chelsea
257,David de Gea,1,es ESP,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,23,27,85.2,346,12,13,0,0,8/11/19,Manchester Utd,Chelsea
258,Tammy Abraham,9,eng ENG,FW,65,0,0,0,0,2,0,1,0,21,16,1,0,0,0.2,0.2,0,0,0,9,13,69.2,18,15,13,0,1,8/11/19,Chelsea,Manchester Utd
259,Olivier Giroud,18,fr FRA,FW,25,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,2,0,8,11,72.7,9,8,15,0,0,8/11/19,Chelsea,Manchester Utd
260,Ross Barkley,8,eng ENG,LW,57,0,0,0,0,2,1,0,0,36,15,0,0,1,0.1,0.1,0,2,0,19,23,82.6,67,34,126,2,4,8/11/19,Chelsea,Manchester Utd
261,Christian Pulisic,22,us USA,LW,33,0,0,0,0,1,0,0,0,21,12,0,0,0,0,0,0,1,0,13,15,86.7,37,20,107,2,5,8/11/19,Chelsea,Manchester Utd
262,Pedro,11,es ESP,RW,90,0,0,0,0,4,1,0,0,59,21,0,3,0,0.2,0.2,0.2,9,0,36,45,80,150,47,132,4,5,8/11/19,Chelsea,Manchester Utd
263,Mason Mount,19,eng ENG,AM,90,0,0,0,0,2,2,0,0,57,32,2,0,1,0.1,0.1,0.2,5,0,35,46,76.1,198,40,115,2,3,8/11/19,Chelsea,Manchester Utd
264,Mateo Kovacic,17,hr CRO,CM,90,0,0,0,0,0,0,0,0,82,29,5,0,2,0,0,0.1,4,0,69,76,90.8,329,67,177,0,0,8/11/19,Chelsea,Manchester Utd
265,Jorginho,5,it ITA,CM,72,0,0,0,0,1,0,1,0,62,20,1,3,2,0,0,0,1,0,47,57,82.5,129,53,99,2,3,8/11/19,Chelsea,Manchester Utd
266,N'Golo Kante,7,fr FRA,CM,18,0,0,0,0,0,0,1,0,13,9,3,0,0,0,0,0,0,0,7,9,77.8,6,7,12,0,0,8/11/19,Chelsea,Manchester Utd
267,Emerson,33,it ITA,LB,90,0,0,0,0,4,3,0,0,84,10,1,3,9,0.2,0.2,0.1,2,0,59,65,90.8,238,65,295,2,3,8/11/19,Chelsea,Manchester Utd
268,Kurt Zouma,15,fr FRA,CB,90,0,0,0,0,2,0,1,0,56,8,1,2,1,0.1,0.1,0,0,0,43,50,86,233,38,78,0,0,8/11/19,Chelsea,Manchester Utd
269,Andreas Christensen,4,dk DEN,CB,90,0,0,0,0,0,0,0,0,64,7,1,1,2,0,0,0,1,0,52,57,91.2,206,45,87,0,0,8/11/19,Chelsea,Manchester Utd
270,Cesar Azpilicueta,28,es ESP,RB,90,0,0,0,0,0,0,0,0,88,25,5,2,4,0,0,0,1,0,54,73,74,351,46,81,0,0,8/11/19,Chelsea,Manchester Utd
271,Kepa Arrizabalaga,1,es ESP,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,19,24,79.2,357,14,17,0,0,8/11/19,Chelsea,Manchester Utd
272,Alexandre Lacazette,9,fr FRA,FW,70,1,0,0,0,3,2,0,0,27,5,0,0,0,0.3,0.3,0,5,1,11,17,64.7,48,19,13,0,1,8/17/19,Arsenal,Burnley
273,Sead Kolasinac,31,ba BIH,WB,20,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,4,5,80,20,4,4,0,0,8/17/19,Arsenal,Burnley
274,Reiss Nelson,24,eng ENG,LW,45,0,0,0,0,2,1,0,0,17,3,0,0,1,0.1,0.1,0,1,0,9,11,81.8,35,8,33,0,1,8/17/19,Arsenal,Burnley
275,Nicolas Pepe,19,ci CIV,"LW,FW",45,0,0,0,0,1,1,0,0,33,5,2,0,0,0,0,0.2,2,0,22,25,88,117,30,215,2,4,8/17/19,Arsenal,Burnley
276,Pierre-Emerick Aubameyang,14,ga GAB,"RW,FW",90,1,0,0,0,3,2,1,0,40,9,1,0,1,0.2,0.2,0.1,1,0,18,28,64.3,98,28,157,0,3,8/17/19,Arsenal,Burnley
