,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
917,Alex McCarthy,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,10/04/20,Southampton,West Brom
918,Callum Robinson,7.0,ie IRL,FW,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,10/04/20,West Brom,Southampton
919,Hal Robson-Kanu,4.0,wal WAL,FW,31,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0.0,10/04/20,West Brom,Southampton
920,Grady Diangana,11.0,eng ENG,LW,90,0,0,0,0,7,0,2,2,0,0,0,0,4,1,0,100.0,10/04/20,West Brom,Southampton
921,Kyle Edwards,21.0,eng ENG,RW,45,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,,10/04/20,West Brom,Southampton
922,Sam Field,28.0,eng ENG,DM,45,0,0,0,2,1,0,0,0,4,0,0,0,12,1,1,50.0,10/04/20,West Brom,Southampton
923,Matheus Pereira,12.0,br BRA,"RW,AM",90,0,0,0,1,3,1,1,0,1,0,0,0,11,1,0,100.0,10/04/20,West Brom,Southampton
924,Romaine Sawyers,19.0,kn SKN,DM,63,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,100.0,10/04/20,West Brom,Southampton
925,Filip Krovinovic,17.0,hr CRO,DM,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,10/04/20,West Brom,Southampton
926,Jake Livermore,8.0,eng ENG,"DM,AM",90,1,0,0,2,0,0,0,3,1,0,0,0,9,0,0,,10/04/20,West Brom,Southampton
927,Conor Townsend,14.0,eng ENG,LB,90,0,0,0,0,1,0,2,1,3,0,0,0,9,0,0,,10/04/20,West Brom,Southampton
928,Kyle Bartley,5.0,eng ENG,CB,90,0,0,0,2,0,0,0,0,0,0,0,0,19,2,3,40.0,10/04/20,West Brom,Southampton
929,Semi Ajayi,6.0,ng NGA,CB,90,0,0,0,0,0,0,0,1,0,0,0,0,8,1,2,33.3,10/04/20,West Brom,Southampton
930,Dara O'Shea,27.0,ie IRL,RB,90,0,0,0,1,3,0,0,0,2,0,0,0,14,3,3,50.0,10/04/20,West Brom,Southampton
931,Sam Johnstone,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,10/04/20,West Brom,Southampton
932,Eddie Nketiah,30.0,eng ENG,FW,57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,10/04/20,Arsenal,Sheffield Utd
933,Nicolas Pepe,19.0,ci CIV,RW,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10/04/20,Arsenal,Sheffield Utd
934,Pierre-Emerick Aubameyang,14.0,ga GAB,"LW,FW",90,0,0,0,1,1,0,1,0,0,0,0,0,2,0,2,0.0,10/04/20,Arsenal,Sheffield Utd
935,Willian,12.0,br BRA,"RW,CM,LW",90,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,,10/04/20,Arsenal,Sheffield Utd
936,Bukayo Saka,7.0,eng ENG,"CM,LW",86,0,0,0,0,4,0,2,0,1,0,0,0,1,0,1,0.0,10/04/20,Arsenal,Sheffield Utd
937,Ainsley Maitland-Niles,15.0,eng ENG,CM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/04/20,Arsenal,Sheffield Utd
938,Mohamed Elneny,25.0,eg EGY,CM,90,0,0,0,0,0,0,1,0,1,0,0,0,10,1,3,25.0,10/04/20,Arsenal,Sheffield Utd
939,Dani Ceballos,8.0,es ESP,DM,80,0,0,0,0,1,0,0,3,0,0,0,0,11,0,1,0.0,10/04/20,Arsenal,Sheffield Utd
940,Granit Xhaka,34.0,ch SUI,DM,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/04/20,Arsenal,Sheffield Utd
941,Kieran Tierney,3.0,sco SCO,LB,90,0,0,0,0,0,0,6,0,0,0,0,0,6,2,0,100.0,10/04/20,Arsenal,Sheffield Utd
942,Gabriel Magalhaes,6.0,br BRA,CB,90,0,0,0,0,0,0,0,1,1,0,0,0,10,5,2,71.4,10/04/20,Arsenal,Sheffield Utd
943,David Luiz,23.0,br BRA,CB,90,0,0,0,2,1,0,0,0,1,0,0,0,9,2,3,40.0,10/04/20,Arsenal,Sheffield Utd
944,Hector Bellerin,2.0,es ESP,RB,90,0,0,0,0,0,0,2,0,1,0,0,0,14,0,1,0.0,10/04/20,Arsenal,Sheffield Utd
945,Bernd Leno,1.0,de GER,GK,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,10/04/20,Arsenal,Sheffield Utd
946,David McGoldrick,17.0,ie IRL,"FW,RW",90,0,0,0,1,2,0,0,0,0,0,0,0,5,4,5,44.4,10/04/20,Sheffield Utd,Arsenal
947,Oliver Burke,14.0,sco SCO,FW,55,0,0,0,1,0,0,1,0,0,0,0,0,3,3,1,75.0,10/04/20,Sheffield Utd,Arsenal
948,Oliver McBurnie,9.0,sco SCO,FW,35,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,60.0,10/04/20,Sheffield Utd,Arsenal
949,Ben Osborn,23.0,eng ENG,CM,62,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,,10/04/20,Sheffield Utd,Arsenal
950,John Fleck,4.0,sco SCO,"CM,AM",28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/04/20,Sheffield Utd,Arsenal
951,John Lundstram,7.0,eng ENG,"CM,DM",90,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,,10/04/20,Sheffield Utd,Arsenal
952,Sander Berge,8.0,no NOR,DM,90,1,0,0,1,0,1,0,0,1,0,0,0,9,1,0,100.0,10/04/20,Sheffield Utd,Arsenal
953,Enda Stevens,3.0,ie IRL,"WB,LB",90,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,,10/04/20,Sheffield Utd,Arsenal
954,George Baldock,2.0,eng ENG,"WB,RB",90,0,0,0,2,0,0,0,0,0,0,0,0,10,1,0,100.0,10/04/20,Sheffield Utd,Arsenal
955,Jack Robinson,19.0,eng ENG,CB,90,0,0,0,0,0,0,4,0,1,0,0,0,13,2,0,100.0,10/04/20,Sheffield Utd,Arsenal
956,John Egan,12.0,ie IRL,CB,90,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0.0,10/04/20,Sheffield Utd,Arsenal
957,Chris Basham,6.0,eng ENG,CB,75,0,0,0,1,1,0,1,2,0,0,0,0,11,2,2,50.0,10/04/20,Sheffield Utd,Arsenal
958,Billy Sharp,10.0,eng ENG,"LW,CB",15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,10/04/20,Sheffield Utd,Arsenal
959,Aaron Ramsdale,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/04/20,Sheffield Utd,Arsenal
960,Daniel Podence,10.0,pt POR,FW,70,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,100.0,10/04/20,Wolves,Fulham
961,Joao Moutinho,28.0,pt POR,FW,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,10/04/20,Wolves,Fulham
962,Raul Jimenez,9.0,mx MEX,FW,90,0,0,0,1,2,0,0,0,2,0,0,0,4,3,1,75.0,10/04/20,Wolves,Fulham
963,Pedro Neto,7.0,pt POR,CM,81,0,0,0,2,1,0,3,0,0,0,0,0,6,0,0,,10/04/20,Wolves,Fulham
964,Adama Traore,37.0,es ESP,CM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/04/20,Wolves,Fulham
965,Leander Dendoncker,32.0,be BEL,CM,90,0,0,0,4,0,0,0,0,1,0,0,0,7,0,2,0.0,10/04/20,Wolves,Fulham
966,Ruben Neves,8.0,pt POR,DM,90,1,0,0,2,1,0,0,1,2,0,0,0,8,0,1,0.0,10/04/20,Wolves,Fulham
967,Romain Saiss,27.0,ma MAR,WB,90,0,0,0,2,0,0,4,1,1,0,0,0,3,3,1,75.0,10/04/20,Wolves,Fulham
968,Nelson Semedo,22.0,pt POR,WB,77,0,0,0,1,1,0,1,2,0,0,0,0,2,0,2,0.0,10/04/20,Wolves,Fulham
969,Ki-Jana Hoever,2.0,nl NED,WB,13,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,50.0,10/04/20,Wolves,Fulham
970,Maximilian Kilman,49.0,eng ENG,CB,90,0,0,0,3,0,0,0,1,1,0,0,0,9,0,0,,10/04/20,Wolves,Fulham
971,Conor Coady,16.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,100.0,10/04/20,Wolves,Fulham
972,Willy Boly,15.0,fr FRA,CB,90,0,0,0,0,0,0,0,1,1,0,0,0,9,4,0,100.0,10/04/20,Wolves,Fulham
973,Rui PatrÃ­cio,11.0,pt POR,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/04/20,Wolves,Fulham
974,Aleksandar Mitrovic,9.0,rs SRB,FW,90,0,0,0,2,2,0,0,0,1,0,0,0,3,2,4,33.3,10/04/20,Fulham,Wolves
975,Joe Bryan,23.0,eng ENG,LW,66,0,0,0,0,1,0,4,3,0,0,0,0,4,1,0,100.0,10/04/20,Fulham,Wolves
976,Aboubakar Kamara,47.0,fr FRA,"RW,LW",24,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0.0,10/04/20,Fulham,Wolves
977,Ivan Cavaleiro,17.0,pt POR,RW,66,0,0,0,1,2,0,3,0,0,0,0,0,1,0,0,,10/04/20,Fulham,Wolves
978,Ademola Lookman,19.0,eng ENG,"LW,RW",24,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,,10/04/20,Fulham,Wolves
979,Bobby De Cordova-Reid,14.0,jm JAM,AM,80,0,0,0,1,1,0,1,0,2,0,0,0,3,0,0,,10/04/20,Fulham,Wolves
980,Neeskens Kebano,7.0,cd COD,AM,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10/04/20,Fulham,Wolves
981,Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,90,0,0,0,0,1,0,0,2,2,0,0,0,16,0,1,0.0,10/04/20,Fulham,Wolves
982,Tom Cairney,10.0,sco SCO,CM,90,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,,10/04/20,Fulham,Wolves
983,Antonee Robinson,33.0,us USA,LB,90,0,0,0,1,1,0,5,1,0,0,0,0,10,3,2,60.0,10/04/20,Fulham,Wolves
984,Maxime Le Marchand,20.0,fr FRA,CB,90,1,0,0,2,1,0,0,0,1,0,0,0,7,2,3,40.0,10/04/20,Fulham,Wolves
985,Tim Ream,13.0,us USA,CB,90,0,0,0,1,0,0,0,0,1,0,0,0,9,0,1,0.0,10/04/20,Fulham,Wolves
986,Ola Aina,34.0,ng NGA,RB,90,0,0,0,0,3,0,5,1,0,0,0,0,8,0,1,0.0,10/04/20,Fulham,Wolves
987,Alphonse Areola,1.0,fr FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/04/20,Fulham,Wolves
988,Anthony Martial,9.0,fr FRA,FW,27,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,100.0,10/04/20,Manchester Utd,Tottenham
989,Marcus Rashford,10.0,eng ENG,LW,90,0,0,0,0,0,1,0,1,0,0,0,0,5,1,2,33.3,10/04/20,Manchester Utd,Tottenham
990,Mason Greenwood,11.0,eng ENG,RW,67,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,,10/04/20,Manchester Utd,Tottenham
991,Donny van de Beek,34.0,nl NED,RW,23,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,10/04/20,Manchester Utd,Tottenham
992,Bruno Fernandes,18.0,pt POR,AM,45,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,,10/04/20,Manchester Utd,Tottenham
993,Fred,17.0,br BRA,AM,45,0,0,0,1,1,0,0,0,1,0,0,0,4,0,1,0.0,10/04/20,Manchester Utd,Tottenham
994,Paul Pogba,6.0,fr FRA,CM,90,0,0,0,4,2,0,1,0,2,0,1,0,13,3,2,60.0,10/04/20,Manchester Utd,Tottenham
995,Nemanja Matic,31.0,rs SRB,CM,45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/04/20,Manchester Utd,Tottenham
996,Scott McTominay,39.0,sco SCO,CM,45,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,,10/04/20,Manchester Utd,Tottenham
997,Luke Shaw,23.0,eng ENG,LB,90,1,0,0,3,2,0,2,0,0,0,0,0,5,0,1,0.0,10/04/20,Manchester Utd,Tottenham
998,Harry Maguire,5.0,eng ENG,CB,90,0,0,0,1,0,0,0,0,0,0,0,0,15,3,1,75.0,10/04/20,Manchester Utd,Tottenham
999,Eric Bailly,3.0,ci CIV,CB,90,1,0,0,2,0,0,0,1,0,0,0,0,8,3,0,100.0,10/04/20,Manchester Utd,Tottenham
1000,Aaron Wan-Bissaka,29.0,eng ENG,RB,90,0,0,0,0,1,0,1,0,3,0,0,0,6,0,2,0.0,10/04/20,Manchester Utd,Tottenham
1001,David de Gea,1.0,es ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/04/20,Manchester Utd,Tottenham
1002,Harry Kane,10.0,eng ENG,FW,90,0,0,0,1,2,0,1,1,0,0,0,0,5,2,3,40.0,10/04/20,Tottenham,Manchester Utd
1003,Son Heung-Min,7.0,kr KOR,LW,72,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,50.0,10/04/20,Tottenham,Manchester Utd
1004,Ben Davies,33.0,wal WAL,"LB,LW",18,0,0,0,0,1,0,0,0,1,1,0,0,4,0,1,0.0,10/04/20,Tottenham,Manchester Utd
1005,Erik Lamela,11.0,ar ARG,RW,45,1,0,0,2,0,0,0,0,2,0,0,0,4,0,2,0.0,10/04/20,Tottenham,Manchester Utd
1006,Lucas Moura,27.0,br BRA,RW,45,0,0,0,3,3,0,0,2,0,0,0,0,2,0,0,,10/04/20,Tottenham,Manchester Utd
1007,Tanguy Ndombele,28.0,fr FRA,CM,68,0,0,0,1,0,0,1,1,1,0,0,0,10,0,0,,10/04/20,Tottenham,Manchester Utd
1008,Dele Alli,20.0,eng ENG,CM,22,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,100.0,10/04/20,Tottenham,Manchester Utd
1009,Moussa Sissoko,17.0,fr FRA,CM,90,0,0,0,0,1,0,0,2,1,0,0,0,6,0,2,0.0,10/04/20,Tottenham,Manchester Utd
1010,Pierre-Emile Hojbjerg,5.0,dk DEN,DM,90,0,0,0,2,2,0,0,1,2,0,0,0,3,0,0,,10/04/20,Tottenham,Manchester Utd
1011,Sergio Reguilon,3.0,es ESP,"LB,LW",90,0,0,0,0,0,0,4,0,1,0,0,0,6,0,0,,10/04/20,Tottenham,Manchester Utd
1012,Eric Dier,15.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,33.3,10/04/20,Tottenham,Manchester Utd
1013,Davinson Sanchez,6.0,co COL,CB,90,0,0,0,1,1,0,0,0,3,0,1,0,6,2,0,100.0,10/04/20,Tottenham,Manchester Utd
1014,Serge Aurier,24.0,ci CIV,RB,90,0,0,0,0,2,0,1,2,1,0,0,0,8,2,0,100.0,10/04/20,Tottenham,Manchester Utd
1015,Hugo Lloris,1.0,fr FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,10/04/20,Tottenham,Manchester Utd
1016,Ollie Watkins,11.0,eng ENG,FW,90,0,0,0,1,1,2,1,1,2,0,0,0,2,1,9,10.0,10/04/20,Aston Villa,Liverpool
1017,Jack Grealish,10.0,eng ENG,LW,90,0,0,0,0,1,0,1,0,3,0,0,0,8,0,0,,10/04/20,Aston Villa,Liverpool
1018,Trezeguet,17.0,eg EGY,RW,86,0,0,0,2,0,0,4,1,2,0,0,0,6,7,1,87.5,10/04/20,Aston Villa,Liverpool
1019,Bertrand Traore,15.0,bf BFA,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/04/20,Aston Villa,Liverpool
1020,Ross Barkley,20.0,eng ENG,AM,90,0,0,0,0,3,0,1,1,0,0,0,0,9,0,3,0.0,10/04/20,Aston Villa,Liverpool
1021,John McGinn,7.0,sco SCO,DM,90,0,0,0,0,2,0,1,0,1,0,0,0,16,0,0,,10/04/20,Aston Villa,Liverpool
1022,Douglas Luiz,6.0,br BRA,DM,79,1,0,0,2,0,0,0,0,2,0,0,0,15,1,1,50.0,10/04/20,Aston Villa,Liverpool
1023,Marvelous Nakamba,19.0,zw ZIM,DM,11,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,10/04/20,Aston Villa,Liverpool
1024,Matt Targett,18.0,eng ENG,LB,90,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,,10/04/20,Aston Villa,Liverpool
1025,Tyrone Mings,5.0,eng ENG,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,,10/04/20,Aston Villa,Liverpool
1026,Ezri Konsa Ngoyo,4.0,eng ENG,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,100.0,10/04/20,Aston Villa,Liverpool
1027,Matthew Cash,2.0,eng ENG,RB,79,0,0,0,0,1,0,1,1,0,0,0,0,15,1,2,33.3,10/04/20,Aston Villa,Liverpool
1028,Ahmed El Mohamady,27.0,eg EGY,RB,11,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,10/04/20,Aston Villa,Liverpool
1029,Emiliano MartÃ­nez,26.0,ar ARG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,10/04/20,Aston Villa,Liverpool
1030,Roberto Firmino,9.0,br BRA,FW,67,0,0,0,2,0,0,0,1,0,0,0,0,3,0,1,0.0,10/04/20,Liverpool,Aston Villa
1031,James Milner,7.0,eng ENG,CM,23,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,,10/04/20,Liverpool,Aston Villa
1032,Diogo Jota,20.0,pt POR,LW,90,0,0,0,3,1,0,2,0,1,0,0,0,4,2,5,28.6,10/04/20,Liverpool,Aston Villa
1033,Mohamed Salah,11.0,eg EGY,RW,90,0,0,0,0,2,0,1,0,1,0,0,0,7,0,0,,10/04/20,Liverpool,Aston Villa
1034,Georginio Wijnaldum,5.0,nl NED,"CM,DM",90,0,0,0,0,1,0,0,1,2,0,0,0,9,1,1,50.0,10/04/20,Liverpool,Aston Villa
1035,Naby Keita,8.0,gn GUI,CM,45,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,100.0,10/04/20,Liverpool,Aston Villa
1036,Takumi Minamino,18.0,jp JPN,"CM,FW",45,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,,10/04/20,Liverpool,Aston Villa
1037,Fabinho,3.0,br BRA,"DM,CB",90,0,0,0,0,1,0,0,2,1,0,0,0,5,1,2,33.3,10/04/20,Liverpool,Aston Villa
1038,Andrew Robertson,26.0,sco SCO,LB,90,0,0,0,0,0,0,4,0,1,0,0,0,10,0,1,0.0,10/04/20,Liverpool,Aston Villa
1039,Virgil van Dijk,4.0,nl NED,CB,90,1,0,0,1,0,0,0,0,0,0,0,0,16,8,1,88.9,10/04/20,Liverpool,Aston Villa
1040,Joseph Gomez,12.0,eng ENG,CB,60,0,0,0,1,0,0,0,0,0,0,0,0,12,3,1,75.0,10/04/20,Liverpool,Aston Villa
1041,Curtis Jones,17.0,eng ENG,CM,30,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0.0,10/04/20,Liverpool,Aston Villa
1042,Trent Alexander-Arnold,66.0,eng ENG,RB,90,0,0,0,0,0,0,4,0,2,0,0,0,11,0,0,,10/04/20,Liverpool,Aston Villa
1043,AdriÃ¡n,13.0,es ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,10/04/20,Liverpool,Aston Villa
1044,Dominic Calvert-Lewin,9.0,eng ENG,FW,90,0,0,0,1,1,1,1,0,0,0,0,0,4,5,6,45.5,10/17/20,Everton,Liverpool
1045,Richarlison,7.0,br BRA,LW,89,0,1,0,1,1,0,1,0,1,0,0,0,6,2,1,66.7,10/17/20,Everton,Liverpool
1046,James Rodriguez,19.0,co COL,RW,90,1,0,0,3,4,0,4,0,1,0,0,0,8,1,0,100.0,10/17/20,Everton,Liverpool
1047,Andre Gomes,21.0,pt POR,CM,71,1,0,0,4,0,1,1,0,1,0,0,0,6,1,0,100.0,10/17/20,Everton,Liverpool
1048,Gylfi Sigurdsson,10.0,is ISL,CM,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,10/17/20,Everton,Liverpool
1049,Abdoulaye Doucoure,16.0,fr FRA,CM,77,0,0,0,1,0,0,0,0,1,0,0,0,11,2,1,66.7,10/17/20,Everton,Liverpool
1050,Alex Iwobi,17.0,ng NGA,CM,13,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,10/17/20,Everton,Liverpool
1051,Allan,6.0,br BRA,DM,90,1,0,0,2,1,0,0,0,3,0,0,0,8,0,1,0.0,10/17/20,Everton,Liverpool
1052,Lucas Digne,12.0,fr FRA,LB,90,0,0,0,0,1,0,7,1,0,0,0,0,18,6,1,85.7,10/17/20,Everton,Liverpool
1053,Michael Keane,5.0,eng ENG,CB,90,0,0,0,0,0,0,0,1,1,0,0,0,14,2,0,100.0,10/17/20,Everton,Liverpool
1054,Yerry Mina,13.0,co COL,CB,90,0,0,0,2,0,0,0,0,0,0,0,0,11,3,1,75.0,10/17/20,Everton,Liverpool
1055,Seamus Coleman,23.0,ie IRL,RB,30,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,,10/17/20,Everton,Liverpool
1056,Ben Godfrey,22.0,eng ENG,RB,60,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,100.0,10/17/20,Everton,Liverpool
1057,Jordan Pickford,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,10/17/20,Everton,Liverpool
1058,Roberto Firmino,9.0,br BRA,FW,77,0,0,0,1,0,0,1,0,1,0,0,0,8,0,4,0.0,10/17/20,Liverpool,Everton
1059,Diogo Jota,20.0,pt POR,FW,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10/17/20,Liverpool,Everton
1060,Sadio Mane,10.0,sn SEN,LW,90,1,0,0,2,6,2,2,0,1,0,0,0,6,2,3,40.0,10/17/20,Liverpool,Everton
1061,Mohamed Salah,11.0,eg EGY,RW,90,0,0,0,0,0,0,1,0,0,0,0,0,5,2,6,25.0,10/17/20,Liverpool,Everton
1062,Thiago,6.0,es ESP,CM,90,0,0,0,1,2,0,0,2,4,0,0,0,14,1,2,33.3,10/17/20,Liverpool,Everton
1063,Jordan Henderson,14.0,eng ENG,CM,90,0,0,0,0,1,0,2,0,2,0,0,0,10,0,0,,10/17/20,Liverpool,Everton
1064,Fabinho,3.0,br BRA,DM,89,1,0,0,0,3,0,0,0,4,0,0,0,13,0,2,0.0,10/17/20,Liverpool,Everton
1065,Georginio Wijnaldum,5.0,nl NED,DM,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,10/17/20,Liverpool,Everton
1066,Andrew Robertson,26.0,sco SCO,LB,90,0,0,0,2,0,0,8,1,0,0,0,0,9,0,1,0.0,10/17/20,Liverpool,Everton
1067,Virgil van Dijk,4.0,nl NED,CB,10,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,,10/17/20,Liverpool,Everton
1068,Joseph Gomez,12.0,eng ENG,CB,80,0,0,0,0,0,0,0,0,1,0,0,0,13,4,3,57.1,10/17/20,Liverpool,Everton
1069,Joel Matip,32.0,cm CMR,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,17,2,0,100.0,10/17/20,Liverpool,Everton
1070,Trent Alexander-Arnold,66.0,eng ENG,RB,90,0,0,0,1,0,0,2,1,0,0,0,0,10,0,4,0.0,10/17/20,Liverpool,Everton
1071,AdriÃ¡n,13.0,es ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,10/17/20,Liverpool,Everton
1072,Timo Werner,11.0,de GER,FW,89,0,0,0,1,0,3,1,0,0,0,0,0,3,0,0,,10/17/20,Chelsea,Southampton
1073,Tammy Abraham,9.0,eng ENG,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/17/20,Chelsea,Southampton
1074,Mason Mount,19.0,eng ENG,LW,71,0,0,0,0,2,0,1,0,1,0,0,0,4,0,0,,10/17/20,Chelsea,Southampton
1075,Hakim Ziyech,22.0,ma MAR,RW,19,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,10/17/20,Chelsea,Southampton
1076,Christian Pulisic,10.0,us USA,"RW,LW",86,0,0,0,0,0,0,0,0,1,0,0,0,5,1,3,25.0,10/17/20,Chelsea,Southampton
1077,Reece James,24.0,eng ENG,LW,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,10/17/20,Chelsea,Southampton
1078,Kai Havertz,29.0,de GER,AM,90,0,0,0,0,2,0,1,0,0,0,0,0,7,1,3,25.0,10/17/20,Chelsea,Southampton
1079,N'Golo Kante,7.0,fr FRA,DM,90,0,0,0,3,1,0,1,3,0,0,0,0,12,3,2,60.0,10/17/20,Chelsea,Southampton
1080,Jorginho,5.0,it ITA,DM,90,0,0,0,0,0,0,0,2,2,0,0,0,14,1,0,100.0,10/17/20,Chelsea,Southampton
1081,Ben Chilwell,21.0,eng ENG,LB,90,1,0,0,2,2,0,1,0,0,0,0,0,17,4,0,100.0,10/17/20,Chelsea,Southampton
1082,Kurt Zouma,15.0,fr FRA,CB,90,0,0,0,2,0,0,0,0,0,0,0,0,19,9,0,100.0,10/17/20,Chelsea,Southampton
1083,Andreas Christensen,4.0,dk DEN,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,15,2,1,66.7,10/17/20,Chelsea,Southampton
1084,Cesar Azpilicueta,28.0,es ESP,RB,90,0,0,0,2,0,0,0,0,1,0,0,0,13,1,0,100.0,10/17/20,Chelsea,Southampton
1085,Kepa Arrizabalaga,1.0,es ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/17/20,Chelsea,Southampton
1086,Danny Ings,9.0,eng ENG,FW,90,0,0,0,0,0,1,1,0,0,0,0,0,5,0,2,0.0,10/17/20,Southampton,Chelsea
1087,Che Adams,10.0,eng ENG,FW,85,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,33.3,10/17/20,Southampton,Chelsea
1088,Shane Long,7.0,ie IRL,FW,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,10/17/20,Southampton,Chelsea
1089,Nathan Redmond,11.0,eng ENG,LM,76,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,,10/17/20,Southampton,Chelsea
1090,Nathan Tella,23.0,eng ENG,LM,14,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,,10/17/20,Southampton,Chelsea
1091,Oriol Romeu,6.0,es ESP,CM,86,1,0,0,2,0,0,0,0,1,0,0,0,18,3,2,60.0,10/17/20,Southampton,Chelsea
1092,Ibrahima Diallo,27.0,fr FRA,CM,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,10/17/20,Southampton,Chelsea
1093,James Ward-Prowse,8.0,eng ENG,CM,90,0,0,0,1,2,0,3,0,3,0,0,0,18,1,2,33.3,10/17/20,Southampton,Chelsea
1094,Theo Walcott,32.0,eng ENG,RM,90,0,0,0,1,1,0,4,0,1,0,0,0,10,0,2,0.0,10/17/20,Southampton,Chelsea
1095,Ryan Bertrand,3.0,eng ENG,LB,90,0,0,0,1,1,0,3,2,3,0,0,0,5,2,2,50.0,10/17/20,Southampton,Chelsea
