,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
156,Jean-Philippe Gbamin,25.0,ci CIV,CM,46.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0,4.0,1.0,1.0,50.0,08/10/19,Everton,Crystal Palace
157,Morgan Schneiderlin,18.0,fr FRA,"CM,AM",75.0,2,1,1,4,0,0,0,2,1,0.0,0.0,0,9.0,1.0,4.0,20.0,08/10/19,Everton,Crystal Palace
158,Lucas Digne,12.0,fr FRA,LB,90.0,0,0,0,1,0,0,6,0,0,0.0,0.0,0,10.0,1.0,1.0,50.0,08/10/19,Everton,Crystal Palace
159,Yerry Mina,13.0,co COL,CB,90.0,0,0,0,1,1,0,0,3,1,0.0,0.0,0,14.0,2.0,1.0,66.7,08/10/19,Everton,Crystal Palace
160,Michael Keane,5.0,eng ENG,CB,90.0,0,0,0,1,1,0,0,4,0,0.0,0.0,0,18.0,6.0,6.0,50.0,08/10/19,Everton,Crystal Palace
161,Seamus Coleman,23.0,ie IRL,RB,90.0,0,0,0,1,1,0,6,4,1,0.0,0.0,0,18.0,0.0,1.0,0.0,08/10/19,Everton,Crystal Palace
162,Jordan Pickford,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,08/10/19,Everton,Crystal Palace
163,Harry Kane,10.0,eng ENG,FW,90.0,0,0,0,3,0,1,3,0,0,0.0,0.0,0,5.0,2.0,1.0,66.7,08/10/19,Tottenham,Aston Villa
164,Lucas Moura,27.0,br BRA,"FW,RW",90.0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,6.0,1.0,1.0,50.0,08/10/19,Tottenham,Aston Villa
165,Erik Lamela,11.0,ar ARG,"AM,LW",87.0,1,0,0,0,1,0,10,0,2,0.0,0.0,0,8.0,0.0,1.0,0.0,08/10/19,Tottenham,Aston Villa
166,Georges-KÃ©vin N'Koudou,14.0,fr FRA,LW,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,08/10/19,Tottenham,Aston Villa
167,Moussa Sissoko,17.0,fr FRA,CM,90.0,0,0,0,3,2,0,5,0,1,0.0,0.0,0,12.0,1.0,0.0,100.0,08/10/19,Tottenham,Aston Villa
168,Tanguy Ndombele,28.0,fr FRA,CM,89.0,0,0,0,2,0,0,2,1,1,0.0,0.0,0,5.0,0.0,0.0,,08/10/19,Tottenham,Aston Villa
169,Oliver Skipp,29.0,eng ENG,CM,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/10/19,Tottenham,Aston Villa
170,Harry Winks,8.0,eng ENG,DM,63.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0,5.0,0.0,0.0,,08/10/19,Tottenham,Aston Villa
171,Christian Eriksen,23.0,dk DEN,AM,27.0,0,0,0,0,0,0,8,1,0,0.0,0.0,0,3.0,0.0,0.0,,08/10/19,Tottenham,Aston Villa
172,Danny Rose,3.0,eng ENG,LB,90.0,0,0,0,3,2,0,6,0,1,0.0,0.0,0,17.0,1.0,2.0,33.3,08/10/19,Tottenham,Aston Villa
173,Davinson Sanchez,6.0,co COL,CB,90.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,9.0,0.0,1.0,0.0,08/10/19,Tottenham,Aston Villa
174,Toby Alderweireld,4.0,be BEL,CB,90.0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,10.0,4.0,2.0,66.7,08/10/19,Tottenham,Aston Villa
175,Kyle Walker-Peters,16.0,eng ENG,RB,90.0,0,0,0,1,3,0,4,0,2,0.0,0.0,0,12.0,2.0,2.0,50.0,08/10/19,Tottenham,Aston Villa
176,Hugo Lloris,1.0,fr FRA,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,08/10/19,Tottenham,Aston Villa
177,Wesley,9.0,br BRA,FW,73.0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,1.0,1.0,3.0,25.0,08/10/19,Aston Villa,Tottenham
178,Jonathan Kodjia,26.0,ci CIV,FW,17.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/10/19,Aston Villa,Tottenham
179,Anwar El Ghazi,21.0,nl NED,CM,90.0,0,0,0,3,1,0,3,1,0,0.0,0.0,0,6.0,2.0,3.0,40.0,08/10/19,Aston Villa,Tottenham
180,Jack Grealish,10.0,eng ENG,CM,90.0,0,0,0,1,5,0,0,1,5,0.0,0.0,0,10.0,0.0,0.0,,08/10/19,Aston Villa,Tottenham
181,John McGinn,7.0,sco SCO,CM,90.0,0,0,0,2,2,0,0,1,2,0.0,0.0,0,2.0,1.0,0.0,100.0,08/10/19,Aston Villa,Tottenham
182,Trezeguet,17.0,eg EGY,CM,58.0,0,0,0,1,2,0,3,0,0,0.0,0.0,0,1.0,2.0,1.0,66.7,08/10/19,Aston Villa,Tottenham
183,Jota,23.0,es ESP,CM,32.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,1.0,1.0,0.0,100.0,08/10/19,Aston Villa,Tottenham
184,Conor Hourihane,14.0,ie IRL,DM,81.0,0,0,0,0,1,0,1,4,1,0.0,0.0,0,7.0,0.0,0.0,,08/10/19,Aston Villa,Tottenham
185,Douglas Luiz,6.0,br BRA,DM,9.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/10/19,Aston Villa,Tottenham
186,Neil Taylor,3.0,wal WAL,LB,90.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,7.0,0.0,0.0,,08/10/19,Aston Villa,Tottenham
187,Tyrone Mings,40.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,3.0,1.0,1.0,50.0,08/10/19,Aston Villa,Tottenham
188,Bjorn Engels,22.0,be BEL,CB,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,6.0,2.0,2.0,50.0,08/10/19,Aston Villa,Tottenham
189,Ahmed El Mohamady,27.0,eg EGY,RB,90.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,6.0,0.0,1.0,0.0,08/10/19,Aston Villa,Tottenham
190,Tom Heaton,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,08/10/19,Aston Villa,Tottenham
191,Joelinton,9.0,br BRA,FW,90.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,7.0,8.0,1.0,88.9,08/11/19,Newcastle Utd,Arsenal
192,Miguel Almiron,24.0,py PAR,FW,90.0,1,0,0,1,2,1,2,0,0,0.0,0.0,0,8.0,0.0,1.0,0.0,08/11/19,Newcastle Utd,Arsenal
193,Sean Longstaff,36.0,eng ENG,CM,66.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,5.0,2.0,2.0,50.0,08/11/19,Newcastle Utd,Arsenal
194,Allan Saint-Maximin,10.0,fr FRA,CM,24.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/11/19,Newcastle Utd,Arsenal
195,Isaac Hayden,14.0,eng ENG,"CM,DM",90.0,0,0,0,1,2,0,0,3,2,0.0,0.0,0,13.0,3.0,2.0,60.0,08/11/19,Newcastle Utd,Arsenal
196,Jonjo Shelvey,8.0,eng ENG,DM,53.0,0,0,0,0,0,0,2,0,2,0.0,0.0,0,6.0,0.0,0.0,,08/11/19,Newcastle Utd,Arsenal
197,Jetro Willems,15.0,nl NED,"WB,DM",37.0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,08/11/19,Newcastle Utd,Arsenal
198,Matt Ritchie,11.0,sco SCO,"WB,CM",90.0,0,0,0,1,1,0,6,2,1,0.0,0.0,0,6.0,0.0,0.0,,08/11/19,Newcastle Utd,Arsenal
199,Javier Manquillo,19.0,es ESP,WB,90.0,0,0,0,2,0,0,2,2,2,0.0,0.0,0,7.0,0.0,1.0,0.0,08/11/19,Newcastle Utd,Arsenal
200,Paul Dummett,3.0,wal WAL,CB,90.0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,11.0,0.0,1.0,0.0,08/11/19,Newcastle Utd,Arsenal
201,Jamaal Lascelles,6.0,eng ENG,CB,90.0,0,0,0,2,0,0,0,2,1,0.0,0.0,0,5.0,7.0,2.0,77.8,08/11/19,Newcastle Utd,Arsenal
202,Fabian Schar,5.0,ch SUI,CB,90.0,0,0,0,3,1,0,0,7,2,0.0,0.0,0,11.0,1.0,1.0,50.0,08/11/19,Newcastle Utd,Arsenal
203,Martin DÃºbravka,1.0,sk SVK,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,08/11/19,Newcastle Utd,Arsenal
204,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,90.0,0,0,0,0,0,3,3,0,0,0.0,0.0,0,3.0,0.0,5.0,0.0,08/11/19,Arsenal,Newcastle Utd
205,Reiss Nelson,24.0,eng ENG,LW,70.0,1,0,0,1,1,0,2,0,0,0.0,0.0,0,6.0,0.0,0.0,,08/11/19,Arsenal,Newcastle Utd
206,Nicolas Pepe,19.0,ci CIV,LW,20.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,08/11/19,Arsenal,Newcastle Utd
207,Henrikh Mkhitaryan,7.0,am ARM,RW,83.0,1,0,0,1,2,0,3,0,0,0.0,0.0,0,8.0,2.0,0.0,100.0,08/11/19,Arsenal,Newcastle Utd
208,Gabriel Martinelli,35.0,br BRA,RW,7.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,08/11/19,Arsenal,Newcastle Utd
209,Joseph Willock,28.0,eng ENG,AM,63.0,0,0,0,0,3,0,0,0,1,0.0,0.0,0,7.0,0.0,0.0,,08/11/19,Arsenal,Newcastle Utd
210,Dani Ceballos,8.0,es ESP,AM,27.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,08/11/19,Arsenal,Newcastle Utd
211,Granit Xhaka,34.0,ch SUI,DM,90.0,1,0,0,1,2,0,0,0,1,0.0,0.0,0,13.0,1.0,3.0,25.0,08/11/19,Arsenal,Newcastle Utd
212,Matteo Guendouzi,29.0,fr FRA,DM,90.0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,13.0,2.0,3.0,40.0,08/11/19,Arsenal,Newcastle Utd
213,Nacho Monreal,18.0,es ESP,LB,90.0,0,0,0,1,0,0,1,1,1,0.0,0.0,0,7.0,2.0,3.0,40.0,08/11/19,Arsenal,Newcastle Utd
214,Sokratis,5.0,gr GRE,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,3.0,3.0,50.0,08/11/19,Arsenal,Newcastle Utd
215,Calum Chambers,21.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9.0,0.0,2.0,0.0,08/11/19,Arsenal,Newcastle Utd
216,Ainsley Maitland-Niles,15.0,eng ENG,RB,90.0,0,0,0,1,2,0,0,3,2,0.0,0.0,0,2.0,0.0,1.0,0.0,08/11/19,Arsenal,Newcastle Utd
217,Bernd Leno,1.0,de GER,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,11.0,0.0,0.0,,08/11/19,Arsenal,Newcastle Utd
218,Jamie Vardy,9.0,eng ENG,FW,90.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,2.0,2.0,2.0,50.0,08/11/19,Leicester City,Wolves
219,James Maddison,10.0,eng ENG,CM,90.0,0,0,0,2,2,0,15,0,3,0.0,0.0,0,8.0,0.0,0.0,,08/11/19,Leicester City,Wolves
220,Hamza Choudhury,20.0,eng ENG,CM,60.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,10.0,1.0,1.0,50.0,08/11/19,Leicester City,Wolves
221,Harvey Barnes,15.0,eng ENG,CM,30.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,08/11/19,Leicester City,Wolves
222,Youri Tielemans,8.0,be BEL,CM,90.0,0,0,0,0,1,0,2,0,0,0.0,0.0,0,11.0,1.0,0.0,100.0,08/11/19,Leicester City,Wolves
223,Ayoze Perez,17.0,es ESP,CM,75.0,0,0,0,0,2,0,3,0,0,0.0,0.0,0,7.0,2.0,3.0,40.0,08/11/19,Leicester City,Wolves
224,Marc Albrighton,11.0,eng ENG,CM,15.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,3.0,0.0,0.0,,08/11/19,Leicester City,Wolves
225,Wilfred Ndidi,25.0,ng NGA,DM,90.0,0,0,0,1,1,0,0,5,5,0.0,0.0,0,19.0,1.0,5.0,16.7,08/11/19,Leicester City,Wolves
226,Ben Chilwell,3.0,eng ENG,LB,90.0,0,0,0,0,0,0,3,1,0,0.0,0.0,0,15.0,6.0,3.0,66.7,08/11/19,Leicester City,Wolves
227,Caglar Soyuncu,4.0,tr TUR,CB,90.0,0,0,0,0,0,0,0,0,6,0.0,0.0,0,9.0,6.0,1.0,85.7,08/11/19,Leicester City,Wolves
228,Jonny Evans,6.0,nir NIR,CB,90.0,0,0,0,0,0,0,1,1,3,0.0,0.0,0,15.0,6.0,3.0,66.7,08/11/19,Leicester City,Wolves
229,Ricardo Pereira,21.0,pt POR,RB,90.0,0,0,0,0,4,0,1,0,3,0.0,0.0,0,11.0,0.0,0.0,,08/11/19,Leicester City,Wolves
230,Kasper Schmeichel,1.0,dk DEN,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/11/19,Leicester City,Wolves
231,Diogo Jota,18.0,pt POR,FW,75.0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,6.0,0.0,1.0,0.0,08/11/19,Wolves,Leicester City
232,Patrick Cutrone,10.0,it ITA,FW,15.0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,3.0,0.0,5.0,0.0,08/11/19,Wolves,Leicester City
233,Raul Jimenez,9.0,mx MEX,FW,90.0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,6.0,1.0,7.0,12.5,08/11/19,Wolves,Leicester City
234,Joao Moutinho,28.0,pt POR,CM,90.0,0,0,0,1,0,0,3,0,3,0.0,0.0,0,5.0,0.0,2.0,0.0,08/11/19,Wolves,Leicester City
235,Leander Dendoncker,32.0,be BEL,CM,90.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0,5.0,4.0,2.0,66.7,08/11/19,Wolves,Leicester City
236,Ruben Neves,8.0,pt POR,DM,80.0,1,0,0,0,2,0,1,0,4,0.0,0.0,0,15.0,2.0,1.0,66.7,08/11/19,Wolves,Leicester City
237,Romain Saiss,27.0,ma MAR,DM,10.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,5.0,2.0,0.0,100.0,08/11/19,Wolves,Leicester City
238,Jonny,19.0,es ESP,WB,90.0,1,0,0,1,0,0,1,1,1,0.0,0.0,0,9.0,1.0,3.0,25.0,08/11/19,Wolves,Leicester City
239,Matt Doherty,2.0,ie IRL,WB,90.0,0,0,0,4,1,0,0,0,0,0.0,0.0,0,6.0,1.0,2.0,33.3,08/11/19,Wolves,Leicester City
240,Willy Boly,15.0,fr FRA,CB,90.0,0,0,0,2,0,0,0,1,1,0.0,0.0,0,9.0,4.0,0.0,100.0,08/11/19,Wolves,Leicester City
241,Conor Coady,16.0,eng ENG,CB,90.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,4.0,2.0,0.0,100.0,08/11/19,Wolves,Leicester City
242,Ryan Bennett,5.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,8.0,2.0,2.0,50.0,08/11/19,Wolves,Leicester City
243,Rui PatrÃ­cio,11.0,pt POR,GK,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,4.0,0.0,0.0,,08/11/19,Wolves,Leicester City
244,Anthony Martial,9.0,fr FRA,FW,90.0,1,0,0,3,1,1,2,0,0,0.0,0.0,0,6.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
245,Marcus Rashford,10.0,eng ENG,LW,85.0,0,0,0,1,3,1,1,0,0,1.0,0.0,0,6.0,1.0,0.0,100.0,08/11/19,Manchester Utd,Chelsea
246,Mason Greenwood,26.0,eng ENG,LW,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
247,Jesse Lingard,14.0,eng ENG,"RW,AM",85.0,1,0,0,4,1,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
248,Juan Mata,8.0,es ESP,AM,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
249,Andreas Pereira,15.0,br BRA,AM,73.0,0,0,0,1,1,0,4,0,3,0.0,0.0,0,4.0,1.0,0.0,100.0,08/11/19,Manchester Utd,Chelsea
250,Daniel James,21.0,wal WAL,RW,17.0,0,0,0,0,2,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
251,Paul Pogba,6.0,fr FRA,"CM,DM",90.0,0,0,0,2,0,0,1,0,2,0.0,0.0,0,16.0,4.0,0.0,100.0,08/11/19,Manchester Utd,Chelsea
252,Scott McTominay,39.0,sco SCO,"CM,DM",90.0,0,0,0,3,3,0,0,2,2,0.0,0.0,0,15.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
253,Luke Shaw,23.0,eng ENG,LB,90.0,0,0,0,1,0,0,0,1,3,0.0,0.0,0,11.0,2.0,1.0,66.7,08/11/19,Manchester Utd,Chelsea
254,Harry Maguire,5.0,eng ENG,CB,90.0,0,0,0,0,1,0,0,4,0,0.0,0.0,0,6.0,4.0,2.0,66.7,08/11/19,Manchester Utd,Chelsea
255,Victor Lindelof,2.0,se SWE,CB,90.0,1,0,0,0,0,0,0,1,2,0.0,0.0,0,10.0,0.0,2.0,0.0,08/11/19,Manchester Utd,Chelsea
256,Aaron Wan-Bissaka,29.0,eng ENG,RB,90.0,0,0,0,0,0,0,4,3,3,0.0,0.0,0,6.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
257,David de Gea,1.0,es ESP,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,08/11/19,Manchester Utd,Chelsea
258,Tammy Abraham,9.0,eng ENG,FW,65.0,1,0,0,3,0,0,0,0,1,0.0,0.0,0,0.0,1.0,5.0,16.7,08/11/19,Chelsea,Manchester Utd
259,Olivier Giroud,18.0,fr FRA,FW,25.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,08/11/19,Chelsea,Manchester Utd
260,Ross Barkley,8.0,eng ENG,LW,57.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,0.0,0.0,,08/11/19,Chelsea,Manchester Utd
261,Christian Pulisic,22.0,us USA,LW,33.0,0,0,0,0,1,0,2,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,08/11/19,Chelsea,Manchester Utd
262,Pedro,11.0,es ESP,RW,90.0,0,0,0,0,2,0,2,3,0,0.0,0.0,0,11.0,1.0,1.0,50.0,08/11/19,Chelsea,Manchester Utd
263,Mason Mount,19.0,eng ENG,AM,90.0,0,0,0,1,0,0,7,0,1,0.0,0.0,0,8.0,0.0,0.0,,08/11/19,Chelsea,Manchester Utd
264,Mateo Kovacic,17.0,hr CRO,CM,90.0,0,0,0,0,4,0,0,0,4,0.0,0.0,0,7.0,0.0,0.0,,08/11/19,Chelsea,Manchester Utd
265,Jorginho,5.0,it ITA,CM,72.0,1,0,0,1,1,0,0,3,1,0.0,0.0,0,11.0,0.0,0.0,,08/11/19,Chelsea,Manchester Utd
266,N'Golo Kante,7.0,fr FRA,CM,18.0,1,0,0,1,0,0,0,0,2,0.0,0.0,0,1.0,0.0,0.0,,08/11/19,Chelsea,Manchester Utd
267,Emerson,33.0,it ITA,LB,90.0,0,0,0,1,2,0,3,3,0,0.0,0.0,0,5.0,0.0,1.0,0.0,08/11/19,Chelsea,Manchester Utd
268,Kurt Zouma,15.0,fr FRA,CB,90.0,1,0,0,2,3,0,0,2,1,0.0,1.0,0,13.0,2.0,0.0,100.0,08/11/19,Chelsea,Manchester Utd
269,Andreas Christensen,4.0,dk DEN,CB,90.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,14.0,1.0,2.0,33.3,08/11/19,Chelsea,Manchester Utd
270,Cesar Azpilicueta,28.0,es ESP,RB,90.0,0,0,0,3,0,0,5,2,3,0.0,0.0,0,7.0,0.0,1.0,0.0,08/11/19,Chelsea,Manchester Utd
271,Kepa Arrizabalaga,1.0,es ESP,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,08/11/19,Chelsea,Manchester Utd
272,Alexandre Lacazette,9.0,fr FRA,FW,70.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,08/17/19,Arsenal,Burnley
273,Sead Kolasinac,31.0,ba BIH,WB,20.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,08/17/19,Arsenal,Burnley
274,Reiss Nelson,24.0,eng ENG,LW,45.0,0,0,0,2,0,1,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,08/17/19,Arsenal,Burnley
275,Nicolas Pepe,19.0,ci CIV,"LW,FW",45.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,4.0,0.0,0.0,,08/17/19,Arsenal,Burnley
276,Pierre-Emerick Aubameyang,14.0,ga GAB,"RW,FW",90.0,1,0,0,0,0,1,4,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,08/17/19,Arsenal,Burnley
277,Dani Ceballos,8.0,es ESP,"AM,CM",82.0,0,0,0,2,3,0,5,0,1,0.0,0.0,0,10.0,0.0,2.0,0.0,08/17/19,Arsenal,Burnley
278,Lucas Torreira,11.0,uy URU,CM,8.0,0,0,0,1,2,0,0,0,0,0.0,0.0,0,4.0,0.0,2.0,0.0,08/17/19,Arsenal,Burnley
279,Matteo Guendouzi,29.0,fr FRA,DM,90.0,0,0,0,0,2,0,0,4,0,0.0,0.0,0,10.0,0.0,6.0,0.0,08/17/19,Arsenal,Burnley
280,Joseph Willock,28.0,eng ENG,"DM,CM",90.0,0,0,0,3,0,0,1,1,1,0.0,0.0,0,13.0,1.0,0.0,100.0,08/17/19,Arsenal,Burnley
281,Nacho Monreal,18.0,es ESP,"LB,CB",90.0,0,0,0,0,0,2,2,0,0,0.0,0.0,0,7.0,4.0,3.0,57.1,08/17/19,Arsenal,Burnley
282,David Luiz,23.0,br BRA,CB,90.0,1,0,0,1,0,0,0,1,2,0.0,0.0,0,4.0,2.0,0.0,100.0,08/17/19,Arsenal,Burnley
283,Sokratis,5.0,gr GRE,CB,90.0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,9.0,6.0,3.0,66.7,08/17/19,Arsenal,Burnley
284,Ainsley Maitland-Niles,15.0,eng ENG,"RB,WB",90.0,0,0,0,3,1,0,2,3,4,0.0,0.0,0,5.0,2.0,2.0,50.0,08/17/19,Arsenal,Burnley
285,Bernd Leno,1.0,de GER,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8.0,0.0,0.0,,08/17/19,Arsenal,Burnley
286,Ashley Barnes,10.0,at AUT,FW,90.0,1,0,0,2,3,1,0,1,0,0.0,0.0,0,4.0,1.0,4.0,20.0,08/17/19,Burnley,Arsenal
287,Chris Wood,9.0,nz NZL,FW,60.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,1.0,4.0,20.0,08/17/19,Burnley,Arsenal
288,Jay Rodriguez,19.0,eng ENG,FW,30.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3,08/17/19,Burnley,Arsenal
289,Dwight McNeil,11.0,eng ENG,CM,90.0,0,0,0,2,2,0,8,0,1,0.0,0.0,0,7.0,3.0,1.0,75.0,08/17/19,Burnley,Arsenal
290,Jack Cork,4.0,eng ENG,CM,90.0,0,0,0,1,2,0,0,4,0,0.0,0.0,0,13.0,2.0,1.0,66.7,08/17/19,Burnley,Arsenal
291,Ashley Westwood,18.0,eng ENG,CM,90.0,0,0,0,2,1,0,3,0,1,0.0,0.0,0,16.0,2.0,0.0,100.0,08/17/19,Burnley,Arsenal
292,Johann Gudmundsson,7.0,is ISL,CM,71.0,0,0,0,0,0,0,9,0,0,0.0,0.0,0,8.0,1.0,1.0,50.0,08/17/19,Burnley,Arsenal
293,Aaron Lennon,25.0,eng ENG,CM,19.0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,08/17/19,Burnley,Arsenal
294,Erik Pieters,23.0,nl NED,LB,90.0,0,0,0,1,1,0,2,0,4,0.0,0.0,0,6.0,0.0,0.0,,08/17/19,Burnley,Arsenal
295,Ben Mee,6.0,eng ENG,CB,90.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,7.0,4.0,2.0,66.7,08/17/19,Burnley,Arsenal
296,James Tarkowski,5.0,eng ENG,CB,90.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,4.0,4.0,0.0,100.0,08/17/19,Burnley,Arsenal
297,Matthew Lowton,2.0,eng ENG,RB,90.0,0,0,0,1,0,0,8,0,1,0.0,0.0,0,6.0,0.0,0.0,,08/17/19,Burnley,Arsenal
298,Nick Pope,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,08/17/19,Burnley,Arsenal
299,Dominic Calvert-Lewin,9.0,eng ENG,FW,71.0,0,0,0,1,1,0,0,1,2,0.0,0.0,0,2.0,4.0,5.0,44.4,08/17/19,Everton,Watford
300,Moise Kean,27.0,it ITA,FW,19.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,3.0,0.0,3.0,0.0,08/17/19,Everton,Watford
301,Bernard,20.0,br BRA,LW,90.0,0,0,0,3,1,0,1,1,3,0.0,0.0,0,8.0,0.0,1.0,0.0,08/17/19,Everton,Watford
302,Richarlison,7.0,br BRA,RW,62.0,0,0,0,0,2,0,1,2,1,0.0,0.0,0,5.0,2.0,3.0,40.0,08/17/19,Everton,Watford
303,Theo Walcott,11.0,eng ENG,RW,28.0,0,0,0,0,0,2,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,08/17/19,Everton,Watford
304,Gylfi Sigurdsson,10.0,is ISL,AM,90.0,0,0,0,0,2,1,1,0,1,0.0,0.0,0,7.0,0.0,0.0,,08/17/19,Everton,Watford
305,Andre Gomes,21.0,pt POR,CM,90.0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,11.0,1.0,1.0,50.0,08/17/19,Everton,Watford
306,Jean-Philippe Gbamin,25.0,ci CIV,CM,90.0,0,0,0,2,1,0,0,1,2,0.0,0.0,0,11.0,1.0,1.0,50.0,08/17/19,Everton,Watford
307,Lucas Digne,12.0,fr FRA,LB,72.0,0,0,0,2,0,0,6,1,0,0.0,0.0,0,11.0,2.0,1.0,66.7,08/17/19,Everton,Watford
308,Mason Holgate,2.0,eng ENG,"RB,LB",18.0,0,0,0,0,1,0,0,1,2,0.0,0.0,0,2.0,1.0,2.0,33.3,08/17/19,Everton,Watford
309,Yerry Mina,13.0,co COL,CB,90.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,8.0,6.0,2.0,75.0,08/17/19,Everton,Watford
310,Michael Keane,5.0,eng ENG,CB,90.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,10.0,6.0,7.0,46.2,08/17/19,Everton,Watford
