"","Date","X1","Player","#","Nation","Pos","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Press","Tkl","Int","Blocks","xG","npxG","xA","SCA","GCA","Cmp","Att","Cmp%","PrgDist","Carries","PrgDist.1","Succ","Att.1","Team","Opponent","game_week"
"4471","07/16/20",9945,"Oriol Romeu",14,"es ESP","DM",45,0,0,0,0,1,0,1,0,30,7,1,0,1,0,0,0.2,1,0,22,25,88,73,17,28,0,0,"Southampton","Brighton",36
"4472","07/16/20",9946,"Kyle Walker-Peters",24,"eng ENG","RB",45,0,0,0,0,0,0,0,0,56,3,1,2,2,0,0,0.2,3,0,44,52,84.6,206,48,187,4,4,"Southampton","Brighton",36
"4473","07/16/20",9947,"James Ward-Prowse",16,"eng ENG","DM",90,0,0,0,0,3,0,0,0,95,8,3,1,4,0.2,0.2,0.2,4,0,68,83,81.9,356,59,78,1,1,"Southampton","Brighton",36
"4474","07/16/20",9948,"Jake Vokins",29,"eng ENG","LB",90,0,0,0,0,1,0,0,0,82,13,2,0,1,0,0,0.1,1,0,60,73,82.2,340,56,147,0,0,"Southampton","Brighton",36
"4475","07/16/20",9949,"Jannik Vestergaard",4,"dk DEN","CB",90,0,0,0,0,1,1,0,0,90,2,0,1,1,0,0,0,0,0,66,83,79.5,364,62,198,0,0,"Southampton","Brighton",36
"4476","07/16/20",9950,"Jan Bednarek",35,"pl POL","CB",90,0,0,0,0,0,0,0,0,82,6,1,4,1,0,0,0,1,0,58,73,79.5,302,49,160,0,0,"Southampton","Brighton",36
"4477","07/16/20",9951,"Pierre-Emile Hojbjerg",23,"dk DEN","RB,DM",90,0,0,0,0,4,2,0,0,118,7,3,0,1,0.5,0.5,0,3,0,88,108,81.5,500,78,176,2,3,"Southampton","Brighton",36
"4478","07/16/20",9952,"Alex McCarthy",1,"eng ENG","GK",90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,23,34,67.6,312,22,25,0,0,"Southampton","Brighton",36
"4479","07/16/20",9953,"Neal Maupay",7,"fr FRA","FW",90,1,0,0,0,3,1,0,0,21,25,2,0,1,0.4,0.4,0.1,3,0,9,14,64.3,7,13,39,1,2,"Brighton","Southampton",36
"4480","07/16/20",9954,"Glenn Murray",17,"eng ENG","FW",58,0,1,0,0,3,0,0,0,19,18,0,0,1,0.1,0.1,0.1,3,1,6,11,54.5,20,7,4,0,0,"Brighton","Southampton",36
"4481","07/16/20",9955,"Aaron Mooy",18,"au AUS","CM,FW",32,0,0,0,0,0,0,0,0,13,6,1,1,0,0,0,0,1,0,8,10,80,21,9,25,2,2,"Brighton","Southampton",36
"4482","07/16/20",9956,"Davy Propper",24,"nl NED","CM",67,0,0,0,0,1,0,0,0,30,11,0,0,1,0.1,0.1,0,0,0,14,21,66.7,68,10,15,2,3,"Brighton","Southampton",36
"4483","07/16/20",9957,"Yves Bissouma",8,"ml MLI","CM",23,0,0,0,0,1,0,0,0,16,10,3,0,3,0.1,0.1,0,1,0,6,8,75,41,8,57,0,0,"Brighton","Southampton",36
"4484","07/16/20",9958,"Leandro Trossard",11,"be BEL","CM,FW",75,0,0,0,0,2,1,0,0,30,22,2,0,3,0.1,0.1,0.1,1,0,11,18,61.1,110,21,116,2,5,"Brighton","Southampton",36
"4485","07/16/20",9959,"Pascal Gross",13,"de GER","FW",15,0,0,0,0,0,0,0,0,7,9,1,0,0,0,0,0,0,0,4,6,66.7,23,6,23,0,0,"Brighton","Southampton",36
"4486","07/16/20",9960,"Dale Stephens",6,"eng ENG","DM",90,0,0,0,0,0,0,0,0,42,18,4,2,2,0,0,0,1,0,22,33,66.7,61,20,16,0,0,"Brighton","Southampton",36
"4487","07/16/20",9961,"Solly March",20,"eng ENG","WB",75,0,0,0,0,0,0,0,0,39,17,4,1,2,0,0,0,2,0,17,29,58.6,126,21,108,3,3,"Brighton","Southampton",36
"4488","07/16/20",9962,"Alexis Mac Allister",10,"ar ARG","WB",15,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,4,6,66.7,8,5,24,0,0,"Brighton","Southampton",36
"4489","07/16/20",9963,"Tariq Lamptey",2,"eng ENG","WB",67,0,0,0,0,0,0,0,0,31,18,2,2,0,0,0,0,1,1,16,24,66.7,162,12,17,1,1,"Brighton","Southampton",36
"4490","07/16/20",9964,"Martin Montoya",22,"es ESP","WB",23,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,5,11,45.5,62,5,6,0,0,"Brighton","Southampton",36
"4491","07/16/20",9965,"Dan Burn",33,"eng ENG","CB",90,0,0,0,0,0,0,0,0,54,20,2,1,1,0,0,0.2,2,0,19,39,48.7,143,17,21,1,2,"Brighton","Southampton",36
"4492","07/16/20",9966,"Lewis Dunk",5,"eng ENG","CB",90,0,0,0,0,0,0,0,0,34,5,2,4,4,0,0,0,0,0,12,19,63.2,92,10,10,0,0,"Brighton","Southampton",36
"4493","07/16/20",9967,"Adam Webster",15,"eng ENG","CB",90,0,0,0,0,0,0,0,0,42,8,3,2,2,0,0,0,0,0,22,30,73.3,208,14,48,0,0,"Brighton","Southampton",36
"4494","07/16/20",9968,"Mathew Ryan",1,"au AUS","GK",90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,18,35,51.4,677,17,73,0,0,"Brighton","Southampton",36
"4495","07/16/20",9969,"Wilfried Zaha",11,"ci CIV","FW",90,0,0,0,0,5,2,0,0,40,22,0,0,0,0.4,0.4,0,2,0,17,22,77.3,64,39,262,5,6,"Crystal Palace","Manchester Utd",36
"4496","07/16/20",9970,"Jordan Ayew",9,"gh GHA","FW",90,0,0,0,0,2,1,0,0,40,28,4,0,1,0.1,0.1,0.1,3,0,22,27,81.5,90,30,93,0,2,"Crystal Palace","Manchester Utd",36
"4497","07/16/20",9971,"James McArthur",18,"sco SCO","CM",71,0,0,0,0,0,0,0,0,56,20,4,0,2,0,0,0.3,6,0,37,49,75.5,157,42,65,0,0,"Crystal Palace","Manchester Utd",36
"4498","07/16/20",9972,"Jeffrey Schlupp",15,"gh GHA","CM",19,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,1,1,100,2,3,30,0,0,"Crystal Palace","Manchester Utd",36
"4499","07/16/20",9973,"Andros Townsend",10,"eng ENG","CM",90,0,0,0,0,1,0,0,0,49,23,4,1,1,0.1,0.1,0,0,0,27,35,77.1,108,32,125,3,5,"Crystal Palace","Manchester Utd",36
"4500","07/16/20",9974,"Luka Milivojevic",4,"rs SRB","DM",90,0,0,0,0,1,1,1,0,62,16,3,2,1,0,0,0,1,0,48,55,87.3,249,41,85,0,0,"Crystal Palace","Manchester Utd",36
"4501","07/16/20",9975,"James McCarthy",22,"ie IRL","DM",82,0,0,0,0,1,1,0,0,48,20,2,2,2,0,0,0,0,0,37,42,88.1,134,25,42,0,0,"Crystal Palace","Manchester Utd",36
"4502","07/16/20",9976,"Jairo Riedewald",44,"nl NED","DM",8,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,4,5,80,4,3,3,0,0,"Crystal Palace","Manchester Utd",36
"4503","07/16/20",9977,"Patrick van Aanholt",3,"nl NED","LB",83,0,0,0,0,2,0,0,0,56,8,1,3,3,0.1,0.1,0,2,0,39,46,84.8,243,37,179,1,2,"Crystal Palace","Manchester Utd",36
"4504","07/16/20",9978,"Tyrick Mitchell",39,"eng ENG","LB",7,0,0,0,0,0,0,0,0,13,6,0,1,2,0,0,0,1,0,7,10,70,35,9,14,1,1,"Crystal Palace","Manchester Utd",36
"4505","07/16/20",9979,"Mamadou Sakho",12,"fr FRA","CB",90,0,0,0,0,0,0,0,0,54,7,2,2,2,0,0,0,0,0,41,45,91.1,258,27,69,1,1,"Crystal Palace","Manchester Utd",36
"4506","07/16/20",9980,"Scott Dann",6,"eng ENG","CB",90,0,0,0,0,0,0,0,0,42,7,2,0,1,0,0,0.1,3,0,35,38,92.1,329,24,35,2,2,"Crystal Palace","Manchester Utd",36
"4507","07/16/20",9981,"Joel Ward",2,"eng ENG","RB",90,0,0,0,0,0,0,0,0,71,13,2,5,3,0,0,0,0,0,39,58,67.2,230,34,115,0,1,"Crystal Palace","Manchester Utd",36
"4508","07/16/20",9982,"Vicente Guaita",31,"es ESP","GK",90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,11,29,37.9,174,10,9,0,0,"Crystal Palace","Manchester Utd",36
"4509","07/16/20",9983,"Anthony Martial",9,"fr FRA","FW",90,1,0,0,0,1,1,0,0,45,6,1,0,1,0.4,0.4,0.3,6,0,24,32,75,101,39,214,4,7,"Manchester Utd","Crystal Palace",36
"4510","07/16/20",9984,"Marcus Rashford",10,"eng ENG","LW",90,1,1,0,0,3,3,0,0,72,10,0,1,4,0.5,0.5,0.4,8,2,43,51,84.3,203,44,145,2,5,"Manchester Utd","Crystal Palace",36
"4511","07/16/20",9985,"Mason Greenwood",26,"eng ENG","RW",61,0,0,0,0,1,0,0,0,29,6,1,2,1,0.1,0.1,0.1,2,0,14,18,77.8,43,25,119,4,4,"Manchester Utd","Crystal Palace",36
"4512","07/16/20",9986,"Jesse Lingard",14,"eng ENG","RW",29,0,0,0,0,1,0,0,0,19,11,0,0,1,0.1,0.1,0,1,0,16,17,94.1,59,13,25,0,0,"Manchester Utd","Crystal Palace",36
"4513","07/16/20",9987,"Bruno Fernandes",18,"pt POR","AM",90,0,0,0,0,6,1,0,0,87,20,3,0,0,0.4,0.4,0.2,6,1,54,73,74,392,55,206,3,5,"Manchester Utd","Crystal Palace",36
"4514","07/16/20",9988,"Paul Pogba",6,"fr FRA","DM",90,0,0,0,0,1,0,0,0,94,12,2,0,1,0,0,0,0,0,77,84,91.7,370,73,195,2,3,"Manchester Utd","Crystal Palace",36
"4515","07/16/20",9989,"Scott McTominay",39,"sco SCO","DM",62,0,0,0,0,0,0,0,0,59,10,1,2,0,0,0,0,0,0,46,49,93.9,254,41,129,1,2,"Manchester Utd","Crystal Palace",36
"4516","07/16/20",9990,"Nemanja Matic",31,"rs SRB","DM",28,0,0,0,0,0,0,0,0,35,8,1,1,1,0,0,0,0,0,30,31,96.8,145,19,37,0,0,"Manchester Utd","Crystal Palace",36
"4517","07/16/20",9991,"Timothy Fosu-Mensah",24,"nl NED","LB",90,0,0,0,0,0,0,0,0,62,14,1,4,0,0,0,0.1,2,0,49,54,90.7,226,36,95,0,0,"Manchester Utd","Crystal Palace",36
"4518","07/16/20",9992,"Harry Maguire",5,"eng ENG","CB",90,0,0,0,0,3,0,1,0,84,7,1,2,3,0.2,0.2,0,1,0,66,71,93,403,61,326,0,0,"Manchester Utd","Crystal Palace",36
"4519","07/16/20",9993,"Victor Lindelof",2,"se SWE","CB",90,0,0,0,0,0,0,0,0,79,16,3,1,2,0,0,0,1,0,65,70,92.9,441,51,198,0,0,"Manchester Utd","Crystal Palace",36
"4520","07/16/20",9994,"Aaron Wan-Bissaka",29,"eng ENG","RB",90,0,0,0,0,1,0,1,0,82,12,2,2,3,0,0,0,0,0,59,69,85.5,257,55,197,2,4,"Manchester Utd","Crystal Palace",36
"4521","07/16/20",9995,"David de Gea",1,"es ESP","GK",90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,26,29,89.7,354,12,32,0,0,"Manchester Utd","Crystal Palace",36
"4522","07/17/20",9996,"Michail Antonio",30,"eng ENG","FW,LW",89,1,0,0,0,2,1,0,0,35,19,0,0,1,0.2,0.2,0.1,5,0,14,19,73.7,73,26,133,5,10,"West Ham","Watford",36
"4523","07/17/20",9997,"Fabian Balbuena",4,"py PAR","LW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"West Ham","Watford",36
"4524","07/17/20",9998,"Pablo Fornals",18,"es ESP","LW",71,0,0,0,0,0,0,0,0,38,16,2,2,3,0,0,0,2,1,20,31,64.5,87,25,152,2,2,"West Ham","Watford",36
"4525","07/17/20",9999,"Sebastien Haller",22,"fr FRA","FW,LW",19,0,0,0,0,1,1,0,0,12,1,0,0,0,0.2,0.2,0,1,0,5,8,62.5,0,5,27,0,1,"West Ham","Watford",36
"4526","07/17/20",10000,"Jarrod Bowen",17,"eng ENG","RW",80,0,1,0,0,1,0,0,0,27,9,0,0,1,0,0,0.1,2,1,8,15,53.3,48,15,176,0,2,"West Ham","Watford",36
"4527","07/17/20",10001,"Andriy Yarmolenko",7,"ua UKR","RW",10,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,6,7,85.7,0,4,0,0,0,"West Ham","Watford",36
"4528","07/17/20",10002,"Mark Noble",16,"eng ENG","AM",90,0,1,0,0,0,0,0,0,52,20,2,0,1,0,0,0.1,1,1,32,43,74.4,153,29,53,0,1,"West Ham","Watford",36
"4529","07/17/20",10003,"Tomas Soucek",28,"cz CZE","CM",90,1,0,0,0,2,1,0,0,41,9,2,2,1,0.2,0.2,0,1,1,19,30,63.3,106,12,4,0,1,"West Ham","Watford",36
"4530","07/17/20",10004,"Declan Rice",41,"eng ENG","CM",90,1,0,0,0,2,1,0,0,49,23,2,4,2,0.1,0.1,0.1,3,0,29,37,78.4,222,27,62,1,1,"West Ham","Watford",36
"4531","07/17/20",10005,"Aaron Cresswell",3,"eng ENG","LB",90,0,0,0,0,1,0,0,0,63,18,2,3,2,0,0,0,0,0,24,45,53.3,239,25,111,1,2,"West Ham","Watford",36
"4532","07/17/20",10006,"Angelo Ogbonna",21,"it ITA","CB",90,0,0,0,0,0,0,0,0,36,13,3,0,7,0,0,0,0,0,10,13,76.9,48,9,3,0,0,"West Ham","Watford",36
"4533","07/17/20",10007,"Issa Diop",23,"fr FRA","CB",90,0,0,0,0,1,0,0,0,24,6,1,0,0,0,0,0,0,0,5,14,35.7,22,8,17,0,0,"West Ham","Watford",36
"4534","07/17/20",10008,"Ben Johnson",53,"eng ENG","RB",90,0,0,0,0,0,0,0,0,45,12,2,1,3,0,0,0,1,1,15,31,48.4,154,14,76,0,0,"West Ham","Watford",36
"4535","07/17/20",10009,"Åukasz FabiaÅski",1,"pl POL","GK",90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,12,27,44.4,622,7,59,0,0,"West Ham","Watford",36
"4536","07/17/20",10010,"Troy Deeney",9,"eng ENG","FW",66,1,0,0,0,1,1,0,0,32,2,0,0,0,0.3,0.3,0,1,0,22,30,73.3,105,16,19,2,2,"Watford","West Ham",36
"4537","07/17/20",10011,"Andre Gray",18,"eng ENG","FW",24,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,6,8,75,26,5,2,0,0,"Watford","West Ham",36
"4538","07/17/20",10012,"Danny Welbeck",10,"eng ENG","LW",85,0,0,0,0,3,0,0,0,26,4,1,0,1,0.4,0.4,0.1,1,0,13,16,81.3,34,22,57,1,2,"Watford","West Ham",36
"4539","07/17/20",10013,"Joao Pedro",17,"br BRA","LW",5,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,2,3,66.7,1,2,2,0,0,"Watford","West Ham",36
"4540","07/17/20",10014,"Ismaila Sarr",23,"sn SEN","RW",90,0,0,0,0,2,1,0,0,59,9,2,0,2,0.1,0.1,0.3,3,0,29,40,72.5,82,48,241,1,4,"Watford","West Ham",36
"4541","07/17/20",10015,"Tom Cleverley",8,"eng ENG","AM",90,0,0,0,0,1,0,1,0,77,20,4,1,1,0.1,0.1,0,1,0,50,63,79.4,359,48,121,1,1,"Watford","West Ham",36
"4542","07/17/20",10016,"Abdoulaye Doucoure",16,"fr FRA","CM",71,0,0,0,0,1,0,0,0,47,11,1,2,3,0.1,0.1,0,3,1,31,39,79.5,147,34,115,2,3,"Watford","West Ham",36
"4543","07/17/20",10017,"Nathaniel Chalobah",14,"eng ENG","CM",19,0,0,0,0,0,0,0,0,16,3,1,0,0,0,0,0,1,0,8,14,57.1,12,12,6,0,0,"Watford","West Ham",36
"4544","07/17/20",10018,"Will Hughes",19,"eng ENG","CM",90,0,0,0,0,1,0,1,0,70,23,2,2,2,0,0,0.2,4,0,45,60,75,412,47,233,0,0,"Watford","West Ham",36
"4545","07/17/20",10019,"Adam Masina",11,"it ITA","LB",45,0,0,0,0,0,0,0,0,28,2,0,1,1,0,0,0.1,1,0,10,25,40,135,11,18,0,0,"Watford","West Ham",36
"4546","07/17/20",10020,"Adrian Mariappa",6,"jm JAM","RB",45,0,0,0,0,0,0,0,0,39,8,0,0,2,0,0,0,1,0,27,34,79.4,236,20,28,0,1,"Watford","West Ham",36
"4547","07/17/20",10021,"Craig Dawson",4,"eng ENG","CB",90,0,0,0,0,2,1,0,0,61,5,1,5,3,0.2,0.2,0,0,0,39,47,83,353,36,147,0,0,"Watford","West Ham",36
"4548","07/17/20",10022,"Christian Kabasele",27,"be BEL","CB",90,0,0,0,0,1,0,0,0,50,13,1,2,4,0.2,0.2,0,1,0,24,34,70.6,172,24,50,0,0,"Watford","West Ham",36
"4549","07/17/20",10023,"Kiko Femenia",21,"es ESP","RB,LB",90,0,0,0,0,1,0,0,0,71,5,2,2,3,0,0,0.3,3,0,55,65,84.6,387,45,179,3,3,"Watford","West Ham",36
"4550","07/17/20",10024,"Ben Foster",26,"eng ENG","GK",90,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,14,25,56,408,11,59,0,0,"Watford","West Ham",36
"4551","08/09/19",0,"Roberto Firmino",9,"br BRA","FW",85,0,1,0,0,4,1,0,0,39,25,2,0,1,0.8,0.8,0.5,4,1,21,29,72.4,79,33,130,3,3,"Liverpool","Norwich City",1
"4552","08/09/19",1,"James Milner",7,"eng ENG","CM,FW",5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,4,75,24,3,8,0,0,"Liverpool","Norwich City",1
"4553","08/09/19",2,"Divock Origi",27,"be BEL","LW",73,1,0,0,0,1,1,0,0,36,12,4,1,0,0.3,0.3,0,4,1,14,22,63.6,37,25,138,0,1,"Liverpool","Norwich City",1
"4554","08/09/19",3,"Sadio Mane",10,"sn SEN","LW",17,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,9,11,81.8,16,14,106,1,1,"Liverpool","Norwich City",1
"4555","08/09/19",4,"Mohamed Salah",11,"eg EGY","RW",90,1,1,0,0,2,1,0,0,47,22,0,0,0,0.4,0.4,0.2,4,1,23,37,62.2,164,35,206,2,2,"Liverpool","Norwich City",1
"4556","08/09/19",5,"Georginio Wijnaldum",5,"nl NED","CM,FW",90,0,0,0,0,0,0,0,0,47,10,0,1,0,0,0,0,1,1,37,40,92.5,183,41,79,1,1,"Liverpool","Norwich City",1
"4557","08/09/19",6,"Jordan Henderson",14,"eng ENG","CM",90,0,0,0,0,2,1,0,0,66,18,1,2,1,0.2,0.2,0,2,1,46,58,79.3,229,46,139,2,3,"Liverpool","Norwich City",1
"4558","08/09/19",7,"Fabinho",3,"br BRA","DM",90,0,0,0,0,1,1,0,0,57,20,7,2,4,0,0,0,1,0,35,43,81.4,156,32,86,0,0,"Liverpool","Norwich City",1
"4559","08/09/19",8,"Andrew Robertson",26,"sco SCO","LB",90,0,0,0,0,2,0,0,0,92,12,3,1,2,0,0,0,1,1,70,81,86.4,523,67,209,0,0,"Liverpool","Norwich City",1
"4560","08/09/19",9,"Virgil van Dijk",4,"nl NED","CB",90,1,0,0,0,1,1,0,0,69,3,3,5,1,0,0,0,0,0,49,59,83.1,399,43,62,0,1,"Liverpool","Norwich City",1
"4561","08/09/19",10,"Joseph Gomez",12,"eng ENG","CB",90,0,0,0,0,0,0,0,0,58,13,3,0,2,0,0,0,1,0,44,51,86.3,226,39,89,1,1,"Liverpool","Norwich City",1
"4562","08/09/19",11,"Trent Alexander-Arnold",66,"eng ENG","RB",90,0,1,0,0,2,1,0,0,72,19,1,2,4,0.2,0.2,1,3,1,32,54,59.3,206,38,122,0,1,"Liverpool","Norwich City",1
"4563","08/09/19",12,"Alisson",1,"br BRA","GK",38,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,12,83.3,157,6,10,0,0,"Liverpool","Norwich City",1
"4564","08/09/19",13,"AdriÃ¡n",13,"es ESP","GK",52,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,16,20,80,250,12,22,0,0,"Liverpool","Norwich City",1
"4565","08/09/19",14,"Teemu Pukki",22,"fi FIN","FW",82,1,0,0,0,3,1,0,0,25,20,2,1,2,0.5,0.5,0.1,3,0,6,11,54.5,6,17,59,0,0,"Norwich City","Liverpool",1
"4566","08/09/19",15,"Josip Drmic",20,"ch SUI","FW",8,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,2,100,0,2,1,0,0,"Norwich City","Liverpool",1
"4567","08/09/19",16,"Todd Cantwell",14,"eng ENG","LW",90,0,0,0,0,0,0,0,0,47,19,1,0,0,0,0,0.1,3,0,27,34,79.4,140,40,69,1,2,"Norwich City","Liverpool",1
"4568","08/09/19",17,"Emiliano Buendia",17,"ar ARG","RW",90,0,1,0,0,2,2,1,0,52,29,2,1,2,0.1,0.1,0.5,4,1,23,34,67.6,143,35,74,0,2,"Norwich City","Liverpool",1
"4569","08/09/19",18,"Marco Stiepermann",18,"de GER","AM",57,0,0,0,0,3,1,0,0,23,7,0,0,0,0.2,0.2,0,0,0,13,17,76.5,56,12,16,0,0,"Norwich City","Liverpool",1
"4570","08/09/19",19,"Moritz Leitner",10,"de GER","AM",33,0,0,0,0,1,0,1,0,25,10,0,1,1,0,0,0.1,2,0,16,20,80,64,18,37,0,0,"Norwich City","Liverpool",1
"4571","08/09/19",20,"Tom Trybull",19,"de GER","CM",69,0,0,0,0,1,0,0,0,49,27,3,1,3,0,0,0,1,0,30,33,90.9,115,26,40,0,0,"Norwich City","Liverpool",1
"4572","08/09/19",21,"Onel Hernandez",11,"cu CUB","CM",21,0,0,0,0,2,1,0,0,8,2,0,0,0,0.1,0.1,0,1,0,3,5,60,7,7,30,0,0,"Norwich City","Liverpool",1
"4573","08/09/19",22,"Kenny McLean",23,"sco SCO","CM",90,0,0,0,0,0,0,0,0,42,16,2,1,1,0,0,0,0,0,28,31,90.3,84,27,31,0,0,"Norwich City","Liverpool",1
"4574","08/09/19",23,"Jamal Lewis",12,"nir NIR","LB",90,0,0,0,0,0,0,0,0,64,13,1,0,3,0,0,0.1,3,0,41,52,78.8,400,34,243,1,1,"Norwich City","Liverpool",1
"4575","08/09/19",24,"Ben Godfrey",4,"eng ENG","CB",90,0,0,0,0,1,1,0,0,54,2,1,4,1,0,0,0,1,0,34,40,85,252,31,63,0,1,"Norwich City","Liverpool",1
"4576","08/09/19",25,"Grant Hanley",5,"sco SCO","CB",90,0,0,0,0,0,0,0,0,34,5,0,0,1,0,0,0,0,0,24,26,92.3,130,20,7,0,0,"Norwich City","Liverpool",1
"4577","08/09/19",26,"Max Aarons",2,"eng ENG","RB",90,0,0,0,0,0,0,0,0,53,17,5,1,3,0,0,0,3,1,27,36,75,147,25,66,1,4,"Norwich City","Liverpool",1
"4578","08/09/19",27,"Tim Krul",1,"nl NED","GK",90,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,30,54,55.6,573,29,79,0,0,"Norwich City","Liverpool",1
"4579","08/10/19",28,"Sebastien Haller",22,"fr FRA","FW",90,0,0,0,0,1,1,0,0,44,39,3,2,3,0.1,0.1,0,0,0,32,34,94.1,29,32,18,2,2,"West Ham","Manchester City",1
"4580","08/10/19",29,"Michail Antonio",30,"eng ENG","LW",45,0,0,0,0,0,0,0,0,30,19,1,1,2,0,0,0.1,1,0,13,20,65,56,19,44,1,4,"West Ham","Manchester City",1
"4581","08/10/19",30,"Pablo Fornals",18,"es ESP","CM,LW",45,0,0,0,0,0,0,0,0,23,20,4,0,0,0,0,0.4,1,0,11,14,78.6,55,19,53,0,0,"West Ham","Manchester City",1
"4582","08/10/19",31,"Felipe Anderson",8,"br BRA","RW",65,0,0,0,0,0,0,1,0,27,16,0,0,0,0,0,0,0,0,15,22,68.2,146,24,74,1,2,"West Ham","Manchester City",1
"4583","08/10/19",32,"Javier HernÃ¡ndez",9,"mx MEX","FW,RW",25,0,0,0,0,2,1,0,0,11,3,0,0,0,0.4,0.4,0,2,0,8,8,100,4,5,2,0,0,"West Ham","Manchester City",1
"4584","08/10/19",33,"Manuel Lanzini",10,"ar ARG","AM,CM",90,0,0,0,0,1,1,0,0,59,38,1,0,1,0.1,0.1,0,1,0,41,48,85.4,135,51,142,1,2,"West Ham","Manchester City",1
"4585","08/10/19",34,"Declan Rice",41,"eng ENG","CM,DM",90,0,0,0,0,0,0,0,0,49,30,1,2,0,0,0,0,0,0,39,44,88.6,143,39,45,2,3,"West Ham","Manchester City",1
"4586","08/10/19",35,"Jack Wilshere",19,"eng ENG","CM",55,0,0,0,0,0,0,0,0,31,18,1,0,3,0,0,0,0,0,19,21,90.5,63,21,30,0,1,"West Ham","Manchester City",1
"4587","08/10/19",36,"Robert Snodgrass",11,"sco SCO","DM,CM",35,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0.2,2,0,13,18,72.2,66,15,40,0,1,"West Ham","Manchester City",1
"4588","08/10/19",37,"Aaron Cresswell",3,"eng ENG","LB",90,0,0,0,0,0,0,0,0,48,12,1,0,2,0,0,0,1,0,33,40,82.5,186,33,80,0,2,"West Ham","Manchester City",1
"4589","08/10/19",38,"Issa Diop",23,"fr FRA","CB",90,0,0,0,0,1,0,0,0,45,5,2,2,1,0.2,0.2,0,0,0,32,36,88.9,252,28,88,0,0,"West Ham","Manchester City",1
"4590","08/10/19",39,"Fabian Balbuena",4,"py PAR","CB",90,0,0,0,0,0,0,1,0,44,12,0,0,2,0,0,0,0,0,29,38,76.3,243,30,52,0,0,"West Ham","Manchester City",1
"4591","08/10/19",40,"Ryan Fredericks",24,"eng ENG","RB",90,0,0,0,0,0,0,0,0,64,11,4,1,1,0,0,0,1,0,39,50,78,268,36,55,0,2,"West Ham","Manchester City",1
"4592","08/10/19",41,"Åukasz FabiaÅski",1,"pl POL","GK",90,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,23,35,65.7,705,20,31,1,1,"West Ham","Manchester City",1
"4593","08/10/19",42,"Gabriel Jesus",9,"br BRA","FW",68,1,0,0,0,2,2,0,0,18,24,1,0,0,0.6,0.6,0,1,0,10,11,90.9,12,11,20,2,2,"Manchester City","West Ham",1
"4594","08/10/19",43,"Sergio Aguero",10,"ar ARG","FW",22,1,0,1,1,0,0,0,0,5,5,0,0,0,0.8,0,0,0,0,3,3,100,24,5,69,0,1,"Manchester City","West Ham",1
"4595","08/10/19",44,"Raheem Sterling",7,"eng ENG","LW",90,3,0,0,0,4,4,1,0,51,18,3,1,1,1.4,1.4,0,1,1,28,35,80,125,41,168,2,6,"Manchester City","West Ham",1
"4596","08/10/19",45,"Riyad Mahrez",26,"dz ALG","RW",90,0,2,0,0,3,1,0,0,52,23,4,2,3,0.1,0.1,1,7,5,29,35,82.9,176,35,157,1,2,"Manchester City","West Ham",1
"4597","08/10/19",46,"David Silva",21,"es ESP","CM",79,0,0,0,0,2,0,0,0,71,15,2,0,0,0.4,0.4,0.1,4,0,49,62,79,183,44,230,1,1,"Manchester City","West Ham",1
"4598","08/10/19",47,"Phil Foden",47,"eng ENG","AM,CM",11,0,0,0,0,0,0,0,0,9,10,0,1,0,0,0,0,0,0,5,7,71.4,6,5,4,0,0,"Manchester City","West Ham",1
"4599","08/10/19",48,"Kevin De Bruyne",17,"be BEL","CM",78,0,1,0,0,1,1,0,0,60,12,4,2,3,0,0,0.8,6,1,38,50,76,284,33,164,1,2,"Manchester City","West Ham",1
